SEU-ALLEN_local_191797_5447_16747_5328_CCFv3.swc,9,28,29,57,176,90,55,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5449_16382_5746_CCFv3.swc,0,1,4,31,32,23,4,20,4,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5473_16760_5310_CCFv3.swc,0,1,5,17,105,225,79,86,91,24,10,22,13,12,0,0,0
SEU-ALLEN_local_191797_5474_10653_5826_CCFv3.swc,41,141,127,103,16,19,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5476_11650_5974_CCFv3.swc,0,0,20,13,53,25,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5478_11753_6035_CCFv3.swc,2,19,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5478_11768_5931_CCFv3.swc,0,7,5,29,26,39,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5479_11999_6059_CCFv3.swc,0,19,0,81,26,33,23,25,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5483_11131_6257_CCFv3.swc,61,45,69,77,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5491_23125_6797_CCFv3.swc,70,47,246,257,473,348,152,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5496_17630_5117_CCFv3.swc,8,71,81,112,144,109,76,18,16,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5528_10587_6288_CCFv3.swc,6,0,31,16,7,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5534_14012_5665_CCFv3.swc,10,62,91,88,142,68,61,11,34,31,5,1,3,14,0,0,0
SEU-ALLEN_local_191797_5554_10274_6271_CCFv3.swc,0,39,4,18,61,7,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5560_11866_6096_CCFv3.swc,0,3,20,29,55,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5560_12284_5912_CCFv3.swc,0,7,11,18,39,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5564_12072_5925_CCFv3.swc,20,62,54,1,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5579_12178_5964_CCFv3.swc,0,3,36,49,3,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5590_17028_5158_CCFv3.swc,10,39,141,214,171,123,102,86,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5591_12188_5803_CCFv3.swc,0,1,26,30,57,2,29,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5607_11551_5604_CCFv3.swc,86,78,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5609_15916_5759_CCFv3.swc,12,11,33,47,115,14,18,5,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5619_12246_5809_CCFv3.swc,0,29,4,29,79,15,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5631_16055_5565_CCFv3.swc,0,10,28,112,73,150,60,0,3,0,0,6,0,0,0,0,0
SEU-ALLEN_local_191797_5652_12321_5819_CCFv3.swc,0,2,5,41,84,61,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5652_9677_6466_CCFv3.swc,2,58,57,39,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5657_11917_6056_CCFv3.swc,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5659_11167_5641_CCFv3.swc,0,69,0,56,108,47,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5660_9646_6258_CCFv3.swc,0,4,85,172,52,46,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5663_11113_6084_CCFv3.swc,0,10,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5663_11869_5548_CCFv3.swc,47,75,173,54,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5684_12017_6002_CCFv3.swc,0,0,24,39,34,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5691_12282_5599_CCFv3.swc,0,13,8,110,28,86,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5748_23442_6371_CCFv3.swc,15,49,93,49,111,131,124,54,35,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5752_23421_6403_CCFv3.swc,12,155,71,304,215,110,33,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5753_12568_5848_CCFv3.swc,4,45,39,106,56,82,37,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5760_12559_5799_CCFv3.swc,0,23,0,2,19,84,56,186,115,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5771_9560_6426_CCFv3.swc,0,30,16,20,42,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5777_12408_5834_CCFv3.swc,0,4,0,5,25,47,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5791_12545_5785_CCFv3.swc,0,8,8,11,29,60,50,89,94,51,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5793_11710_5467_CCFv3.swc,0,8,112,110,28,10,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5838_9298_6287_CCFv3.swc,0,31,33,64,116,75,68,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5841_11712_5468_CCFv3.swc,0,17,4,93,105,93,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5861_12081_5482_CCFv3.swc,0,23,5,21,64,26,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5862_11776_5430_CCFv3.swc,49,176,113,52,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5873_9269_6063_CCFv3.swc,1,24,102,177,203,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5886_9270_6499_CCFv3.swc,0,16,25,17,13,9,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5946_9307_5976_CCFv3.swc,0,25,104,140,142,42,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5954_11096_5785_CCFv3.swc,2,20,24,29,13,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5972_12319_5342_CCFv3.swc,0,0,69,95,112,61,63,38,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5976_12216_5385_CCFv3.swc,0,31,2,20,93,26,29,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_5993_8988_6203_CCFv3.swc,1,13,81,142,57,69,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6012_11929_5349_CCFv3.swc,16,94,109,162,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6046_6971_6535_CCFv3.swc,40,21,80,164,66,170,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6056_12807_5547_CCFv3.swc,0,22,0,21,38,18,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6072_12052_5608_CCFv3.swc,0,4,7,0,10,9,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6089_23844_6560_CCFv3.swc,1,100,134,251,396,48,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6099_23528_6291_CCFv3.swc,0,0,54,213,128,81,138,135,91,108,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6100_8924_6519_CCFv3.swc,0,18,6,25,6,42,1,4,4,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6105_13150_5716_CCFv3.swc,0,4,2,16,79,63,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6106_11929_5604_CCFv3.swc,0,1,15,16,0,32,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6131_13174_5456_CCFv3.swc,58,107,59,33,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6132_6972_6727_CCFv3.swc,0,4,78,89,83,165,194,162,40,18,69,0,0,0,0,0,0
SEU-ALLEN_local_191797_6142_13041_5294_CCFv3.swc,50,68,60,29,16,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6161_13417_5636_CCFv3.swc,26,38,58,4,7,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6243_12868_5727_CCFv3.swc,31,9,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6246_8564_6425_CCFv3.swc,0,29,18,18,46,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6255_12828_5725_CCFv3.swc,0,29,2,21,10,26,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6278_8543_6239_CCFv3.swc,5,57,22,38,16,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6287_6870_6506_CCFv3.swc,0,1,35,193,280,188,192,7,16,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6296_14007_5291_CCFv3.swc,0,8,55,23,55,41,58,64,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6301_11629_5547_CCFv3.swc,0,0,13,0,7,13,7,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6306_13809_5293_CCFv3.swc,0,36,36,92,66,76,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6316_13900_5249_CCFv3.swc,56,28,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6323_13283_5219_CCFv3.swc,77,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6325_8470_6216_CCFv3.swc,0,2,9,57,163,138,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6336_14034_5357_CCFv3.swc,0,9,0,31,40,31,90,65,21,7,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6359_13061_5203_CCFv3.swc,0,7,20,45,24,23,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6418_13975_5331_CCFv3.swc,74,23,40,26,28,3,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6424_8317_6254_CCFv3.swc,35,6,97,195,86,29,43,9,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6443_8358_6612_CCFv3.swc,0,19,10,12,16,22,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6471_8245_6553_CCFv3.swc,0,0,18,33,14,7,0,1,8,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6475_13420_5347_CCFv3.swc,28,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6489_13581_5352_CCFv3.swc,0,0,1,2,24,6,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6499_13270_5416_CCFv3.swc,0,27,53,45,23,41,2,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6503_8218_6276_CCFv3.swc,0,21,75,54,26,90,19,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6569_13565_5318_CCFv3.swc,0,0,3,2,20,35,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6785_6252_6656_CCFv3.swc,14,125,59,165,60,31,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6927_6181_6975_CCFv3.swc,100,58,119,17,11,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_6979_6134_6852_CCFv3.swc,24,40,73,71,99,41,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_7094_5968_6906_CCFv3.swc,0,35,29,29,18,15,16,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_8595_5506_6501_CCFv3.swc,0,2,118,150,116,61,68,19,13,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_8864_6400_6870_CCFv3.swc,0,2,6,21,9,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191797_9057_24832_6397_CCFv3.swc,149,166,72,168,50,35,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_12580_7655_6454_CCFv3.swc,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4480_22154_6742_CCFv3.swc,4,65,153,172,151,70,33,29,5,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4517_19526_6224_CCFv3.swc,13,140,155,108,54,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4537_18256_5938_CCFv3.swc,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4540_19442_6214_CCFv3.swc,0,15,1,38,98,136,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4546_18107_5958_CCFv3.swc,53,78,129,40,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4574_19578_6153_CCFv3.swc,5,18,27,77,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4584_19482_6175_CCFv3.swc,0,24,10,38,42,111,45,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4593_18288_5971_CCFv3.swc,1,16,74,70,54,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4605_18354_5982_CCFv3.swc,12,15,15,90,22,6,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4611_18472_5762_CCFv3.swc,0,2,56,126,212,71,159,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4618_18686_6347_CCFv3.swc,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4629_19463_6004_CCFv3.swc,0,15,16,85,139,166,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4632_19961_6431_CCFv3.swc,0,22,1,142,122,83,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4639_18436_5771_CCFv3.swc,46,30,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4676_19175_5924_CCFv3.swc,0,84,19,39,62,227,11,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4686_17864_5735_CCFv3.swc,0,7,61,25,127,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4688_19884_6608_CCFv3.swc,52,82,114,102,7,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4712_17807_5806_CCFv3.swc,26,42,85,52,1,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4749_19954_6663_CCFv3.swc,1,37,24,56,122,72,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4770_18100_5654_CCFv3.swc,0,32,0,23,67,13,21,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4784_18904_6542_CCFv3.swc,0,9,0,7,36,58,21,39,2,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4790_17852_5683_CCFv3.swc,8,0,82,63,86,12,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4798_18380_6385_CCFv3.swc,4,14,22,52,49,45,17,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4867_17653_6066_CCFv3.swc,0,6,45,3,39,25,27,23,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4892_17935_5525_CCFv3.swc,0,20,67,141,80,24,52,31,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4903_20625_6524_CCFv3.swc,0,18,5,54,144,125,42,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4940_17386_5548_CCFv3.swc,0,39,13,0,15,85,30,22,26,27,29,0,0,0,0,0,0
SEU-ALLEN_local_191798_4946_17290_5905_CCFv3.swc,0,2,21,106,89,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4951_11468_5665_CCFv3.swc,60,153,75,37,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4957_17346_5935_CCFv3.swc,0,6,14,54,52,29,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_4963_17473_6019_CCFv3.swc,0,7,23,42,38,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5007_10624_5794_CCFv3.swc,70,83,114,274,84,163,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5007_17355_5908_CCFv3.swc,0,9,27,0,4,23,18,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5008_17169_5741_CCFv3.swc,18,16,128,80,19,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5014_11640_5758_CCFv3.swc,25,60,70,99,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5050_10890_5999_CCFv3.swc,0,5,1,57,70,21,15,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5053_11707_5732_CCFv3.swc,0,13,12,69,21,61,35,3,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5061_11181_5988_CCFv3.swc,0,0,3,90,56,3,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5065_16635_5351_CCFv3.swc,27,14,67,16,49,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5089_11960_5580_CCFv3.swc,0,17,7,9,58,29,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5091_11196_6153_CCFv3.swc,0,21,40,207,161,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5093_11506_5958_CCFv3.swc,0,11,0,94,40,7,34,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5102_16979_5702_CCFv3.swc,0,4,5,82,30,50,22,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5111_12086_5601_CCFv3.swc,0,8,22,14,89,37,23,4,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5112_12223_5621_CCFv3.swc,14,36,24,51,33,54,21,2,30,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5119_16593_5552_CCFv3.swc,32,51,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5140_20905_6778_CCFv3.swc,67,204,144,167,11,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5165_12157_5806_CCFv3.swc,0,6,44,15,117,24,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5167_12148_5484_CCFv3.swc,0,7,19,17,82,71,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5175_12198_5574_CCFv3.swc,0,11,6,2,14,13,38,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5179_16816_5290_CCFv3.swc,7,25,63,39,58,11,53,38,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5185_12199_5749_CCFv3.swc,0,0,3,22,69,61,27,27,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5186_12087_5565_CCFv3.swc,6,9,26,17,23,25,7,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5186_16869_5610_CCFv3.swc,0,33,21,46,25,17,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5199_16334_5562_CCFv3.swc,0,0,14,35,26,6,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5218_12243_5340_CCFv3.swc,11,150,24,80,6,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5228_16724_5314_CCFv3.swc,0,2,11,30,19,27,20,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5252_12190_5857_CCFv3.swc,0,15,10,29,14,0,13,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5284_11474_6050_CCFv3.swc,0,0,28,76,17,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5301_17586_5721_CCFv3.swc,0,1,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5303_16475_5615_CCFv3.swc,0,1,16,1,43,59,34,20,55,1,24,0,0,0,0,0,0
SEU-ALLEN_local_191798_5314_9776_5973_CCFv3.swc,0,48,27,60,97,132,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5333_12476_5797_CCFv3.swc,0,22,7,30,64,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5336_12885_5328_CCFv3.swc,0,3,11,25,229,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5336_21193_6828_CCFv3.swc,0,61,16,57,137,47,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5337_12915_5622_CCFv3.swc,0,1,28,83,110,39,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5345_21137_6845_CCFv3.swc,23,68,156,146,46,20,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5350_12716_5285_CCFv3.swc,0,17,20,33,28,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5366_12166_5854_CCFv3.swc,0,7,18,19,27,20,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5366_16590_5543_CCFv3.swc,0,7,16,34,79,38,52,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5372_16613_5432_CCFv3.swc,0,22,31,65,28,24,5,17,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5375_16857_5779_CCFv3.swc,13,39,60,19,29,19,5,23,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5380_16565_5452_CCFv3.swc,0,14,6,16,47,5,10,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5381_12829_5684_CCFv3.swc,3,2,40,91,17,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5392_13336_5466_CCFv3.swc,21,63,44,9,45,3,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5409_17491_5611_CCFv3.swc,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5415_12408_5773_CCFv3.swc,0,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5446_16430_5402_CCFv3.swc,0,0,48,16,73,18,25,15,0,56,24,0,0,0,0,0,0
SEU-ALLEN_local_191798_5448_17419_5632_CCFv3.swc,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5470_13092_5626_CCFv3.swc,0,25,18,8,3,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5471_13450_5548_CCFv3.swc,16,32,69,45,1,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5475_17256_5521_CCFv3.swc,6,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5484_16499_5368_CCFv3.swc,15,89,104,32,11,3,5,22,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5519_16906_5462_CCFv3.swc,0,6,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5529_9227_6223_CCFv3.swc,38,168,254,50,54,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5545_12215_5711_CCFv3.swc,0,0,3,33,17,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5600_13253_5381_CCFv3.swc,14,14,48,3,31,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5648_13364_5364_CCFv3.swc,0,15,15,2,13,29,46,28,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5676_13257_5366_CCFv3.swc,1,18,27,32,11,38,57,63,12,13,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5681_13200_5424_CCFv3.swc,1,49,51,50,47,41,28,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5685_13285_5375_CCFv3.swc,1,0,13,56,103,43,29,18,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5690_13563_5284_CCFv3.swc,24,3,28,61,11,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5711_12889_5608_CCFv3.swc,9,5,10,46,28,46,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5713_9354_6388_CCFv3.swc,0,45,4,20,34,32,2,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5810_8946_6118_CCFv3.swc,0,27,7,81,34,98,48,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5821_23490_7104_CCFv3.swc,4,157,252,215,285,135,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_5933_8794_6209_CCFv3.swc,0,6,16,75,60,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_6077_8625_6095_CCFv3.swc,0,32,2,32,77,172,45,0,2,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_6240_23784_6849_CCFv3.swc,6,69,86,207,170,244,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191798_6369_8384_6385_CCFv3.swc,0,0,8,4,11,13,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_12402_5920_6588_CCFv3.swc,0,3,62,257,187,178,273,73,41,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_4963_18601_6280_CCFv3.swc,33,193,45,22,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_5068_18702_6398_CCFv3.swc,84,59,252,59,25,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_5165_18519_6160_CCFv3.swc,0,0,84,147,41,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_5230_18879_6146_CCFv3.swc,0,1,79,182,131,102,13,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_5239_18062_6002_CCFv3.swc,27,106,75,47,0,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_5317_19697_6452_CCFv3.swc,0,16,3,40,231,200,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_5326_18146_6621_CCFv3.swc,44,93,156,121,55,21,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_5335_18206_6614_CCFv3.swc,0,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_5339_18135_6528_CCFv3.swc,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_5354_17812_5956_CCFv3.swc,0,32,17,27,71,52,2,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_5367_22459_6728_CCFv3.swc,55,20,143,182,180,188,22,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_191799_5378_17453_6124_CCFv3.swc,0,0,41,175,26,6,0,0,0,0,0,0,0,0,0,0,0
