target_cell,1,2,3,4,5,6,7,8,9,10
SEU-ALLEN_local_17786_30275_17198_5033_CCFv3.swc,0,0,0,1,0,2,1,1,0,0
SEU-ALLEN_local_17786_30334_16894_5449_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_17786_30335_17717_5363_CCFv3.swc,0,0,0,2,4,0,0,0,0,0
SEU-ALLEN_local_17786_30354_18512_4632_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_17786_30386_14965_4815_CCFv3.swc,0,0,6,13,8,19,21,4,0,0
SEU-ALLEN_local_17786_30400_17347_4976_CCFv3.swc,0,0,0,0,0,0,0,1,0,0
SEU-ALLEN_local_17786_30401_17516_5271_CCFv3.swc,0,0,0,1,2,0,0,0,0,0
SEU-ALLEN_local_17786_30415_17787_5380_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_17786_30416_16865_5839_CCFv3.swc,0,0,0,1,3,1,0,0,1,0
SEU-ALLEN_local_17786_30418_14366_5011_CCFv3.swc,0,0,0,0,0,0,1,1,0,0
SEU-ALLEN_local_17786_30423_15634_6191_CCFv3.swc,0,0,0,1,2,1,0,0,0,0
SEU-ALLEN_local_17786_30440_15951_6086_CCFv3.swc,2,1,4,2,1,0,2,1,1,0
SEU-ALLEN_local_17786_30443_15118_6565_CCFv3.swc,0,0,0,1,1,1,1,2,1,0
SEU-ALLEN_local_17786_30453_14683_4981_CCFv3.swc,0,1,2,2,4,0,2,0,0,0
SEU-ALLEN_local_17786_30468_16733_5821_CCFv3.swc,0,0,0,0,4,2,1,2,0,0
SEU-ALLEN_local_17786_30478_17855_5504_CCFv3.swc,0,0,0,2,2,1,0,0,0,0
SEU-ALLEN_local_17786_30481_19454_4879_CCFv3.swc,0,0,0,1,0,0,0,2,2,0
SEU-ALLEN_local_17786_30495_19166_4759_CCFv3.swc,0,0,0,0,1,0,0,1,0,0
SEU-ALLEN_local_17786_30496_17927_5487_CCFv3.swc,0,0,0,0,4,1,1,2,7,1
SEU-ALLEN_local_17786_30510_14327_5167_CCFv3.swc,0,0,1,0,1,1,0,1,0,0
SEU-ALLEN_local_17786_30520_16062_6063_CCFv3.swc,0,5,4,4,5,9,1,0,0,0
SEU-ALLEN_local_17786_30573_14238_5494_CCFv3.swc,0,0,0,0,0,4,1,0,0,0
SEU-ALLEN_local_17786_30581_16650_6065_CCFv3.swc,0,0,0,1,6,5,3,2,0,0
SEU-ALLEN_local_17786_30585_18148_5599_CCFv3.swc,0,0,0,0,1,2,7,6,1,4
SEU-ALLEN_local_17786_30594_18615_5230_CCFv3.swc,0,0,0,0,0,0,2,0,0,0
SEU-ALLEN_local_17786_30597_16975_4254_CCFv3.swc,0,0,3,2,3,0,3,2,0,1
SEU-ALLEN_local_17786_30608_17762_5170_CCFv3.swc,0,0,0,1,1,1,0,0,0,0
SEU-ALLEN_local_17786_30632_18774_5133_CCFv3.swc,0,0,0,0,0,1,0,1,0,0
SEU-ALLEN_local_17786_30670_15911_6224_CCFv3.swc,0,0,1,0,0,1,3,0,0,0
SEU-ALLEN_local_17786_30696_17776_5724_CCFv3.swc,0,0,5,5,0,0,1,1,1,0
SEU-ALLEN_local_17786_30781_18104_5871_CCFv3.swc,0,0,0,0,1,2,3,1,0,0
SEU-ALLEN_local_17786_30784_19154_5183_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_17786_30912_16872_4999_CCFv3.swc,1,0,2,8,5,1,0,0,0,0
SEU-ALLEN_local_17786_30939_16875_6195_CCFv3.swc,0,0,0,1,2,0,0,0,0,0
SEU-ALLEN_local_17786_30973_16784_5727_CCFv3.swc,0,4,3,4,4,2,3,1,0,0
SEU-ALLEN_local_17786_31062_17216_6301_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_17786_31151_21385_5296_CCFv3.swc,0,0,1,0,0,0,2,0,0,0
SEU-ALLEN_local_17786_31180_21084_5254_CCFv3.swc,1,0,0,2,0,2,0,0,0,0
SEU-ALLEN_local_17786_31243_18065_6160_CCFv3.swc,0,0,1,2,0,0,1,0,0,0
SEU-ALLEN_local_17786_31263_15071_5879_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_17786_31319_17756_5637_CCFv3.swc,0,2,1,1,1,2,8,5,0,0
SEU-ALLEN_local_17786_31637_17813_5892_CCFv3.swc,0,0,0,2,3,7,5,1,2,0
SEU-ALLEN_local_17786_31737_17910_6076_CCFv3.swc,0,0,0,0,0,3,2,5,1,0
SEU-ALLEN_local_17787_27272_3568_5330_CCFv3.swc,0,0,0,0,2,2,0,0,0,0
SEU-ALLEN_local_17787_8200_5690_5154_CCFv3.swc,0,0,0,1,0,0,0,0,0,1
SEU-ALLEN_local_17788_27119_8537_4467_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_17788_3960_6602_5047_CCFv3.swc,0,0,0,2,2,10,11,6,3,9
SEU-ALLEN_local_17788_4745_10098_3883_CCFv3.swc,1,2,0,1,1,4,0,1,0,0
SEU-ALLEN_local_17788_5390_4524_6361_CCFv3.swc,0,0,0,0,2,0,0,0,0,0
SEU-ALLEN_local_17788_5680_4351_5269_CCFv3.swc,0,0,0,0,0,0,0,1,2,0
SEU-ALLEN_local_17788_5996_8205_3698_CCFv3.swc,0,0,0,10,23,17,11,10,19,4
SEU-ALLEN_local_17788_6436_2828_6343_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_17788_6833_3676_6215_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_18047_25516_7955_5714_CCFv3.swc,0,1,4,12,0,0,0,0,0,0
SEU-ALLEN_local_18052_24543_3161_5032_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18052_26119_2531_5598_CCFv3.swc,0,0,0,0,0,0,2,0,0,0
SEU-ALLEN_local_18052_26535_3108_4586_CCFv3.swc,0,2,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18052_29521_5169_5603_CCFv3.swc,4,0,2,0,0,0,0,0,0,0
SEU-ALLEN_local_18052_29755_6241_5002_CCFv3.swc,0,0,1,1,0,0,0,0,0,0
SEU-ALLEN_local_18052_29975_5943_4951_CCFv3.swc,0,0,3,0,0,0,0,0,0,0
SEU-ALLEN_local_18053_10048_5179_5496_CCFv3.swc,0,0,0,0,1,0,0,1,0,0
SEU-ALLEN_local_18053_10287_4734_5061_CCFv3.swc,0,0,0,0,0,1,1,0,0,0
SEU-ALLEN_local_18053_10732_5132_5459_CCFv3.swc,0,0,0,0,0,0,0,2,4,2
SEU-ALLEN_local_18053_10870_5452_5296_CCFv3.swc,0,0,0,0,2,0,0,0,0,0
SEU-ALLEN_local_18053_12337_4134_5731_CCFv3.swc,0,0,2,0,2,1,0,0,0,0
SEU-ALLEN_local_18053_23953_3562_6046_CCFv3.swc,0,0,1,1,0,1,4,0,0,0
SEU-ALLEN_local_18053_26649_6610_4758_CCFv3.swc,0,0,0,2,0,0,0,0,0,0
SEU-ALLEN_local_18053_26825_7060_4625_CCFv3.swc,0,0,2,3,1,1,2,1,3,0
SEU-ALLEN_local_18053_27141_6006_5274_CCFv3.swc,0,0,1,1,2,5,0,8,1,0
SEU-ALLEN_local_18053_27234_5404_5696_CCFv3.swc,0,0,2,0,0,1,1,2,1,0
SEU-ALLEN_local_18053_27243_5703_5619_CCFv3.swc,0,0,0,0,0,1,1,5,0,0
SEU-ALLEN_local_18053_27583_6178_5342_CCFv3.swc,0,0,0,0,1,0,0,0,1,0
SEU-ALLEN_local_18053_27649_5797_5589_CCFv3.swc,0,0,0,0,1,0,0,0,10,7
SEU-ALLEN_local_18053_27681_4837_6101_CCFv3.swc,0,0,0,0,1,4,2,1,1,0
SEU-ALLEN_local_18053_27747_4610_6268_CCFv3.swc,0,0,1,3,5,3,6,3,5,5
SEU-ALLEN_local_18053_27795_4349_6394_CCFv3.swc,0,1,0,4,0,2,7,3,2,0
SEU-ALLEN_local_18053_27818_7264_4697_CCFv3.swc,0,0,0,2,0,3,2,1,2,2
SEU-ALLEN_local_18053_28061_6436_5290_CCFv3.swc,0,0,0,0,1,0,0,0,2,1
SEU-ALLEN_local_18053_28140_5922_5672_CCFv3.swc,0,0,0,0,0,3,1,0,0,0
SEU-ALLEN_local_18053_28165_8033_4446_CCFv3.swc,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18053_28367_7914_4246_CCFv3.swc,0,0,0,2,1,3,3,7,2,0
SEU-ALLEN_local_18053_28375_4247_6720_CCFv3.swc,0,0,0,2,0,0,7,1,1,1
SEU-ALLEN_local_18053_28482_4374_6719_CCFv3.swc,0,0,0,0,1,1,1,0,0,4
SEU-ALLEN_local_18053_28578_7828_4691_CCFv3.swc,0,0,0,2,4,0,10,7,8,4
SEU-ALLEN_local_18053_28582_6936_5133_CCFv3.swc,0,0,0,0,0,0,0,0,2,0
SEU-ALLEN_local_18053_28676_8863_4094_CCFv3.swc,0,0,1,5,5,2,3,2,4,0
SEU-ALLEN_local_18053_28773_6620_5399_CCFv3.swc,0,0,0,1,4,2,7,10,9,1
SEU-ALLEN_local_18053_28797_5455_6090_CCFv3.swc,0,2,0,1,0,0,2,0,2,0
SEU-ALLEN_local_18053_28864_4752_6584_CCFv3.swc,0,1,0,0,3,0,4,3,1,2
SEU-ALLEN_local_18053_29289_6588_5841_CCFv3.swc,0,0,0,0,0,0,2,0,0,0
SEU-ALLEN_local_18053_29395_5063_6475_CCFv3.swc,0,0,0,1,0,0,3,3,1,0
SEU-ALLEN_local_18053_29425_10252_3900_CCFv3.swc,0,0,1,1,5,1,0,2,0,1
SEU-ALLEN_local_18053_29557_7838_4963_CCFv3.swc,0,1,1,0,1,0,1,1,0,0
SEU-ALLEN_local_18053_29570_8503_4731_CCFv3.swc,0,0,0,2,4,1,8,1,2,2
SEU-ALLEN_local_18053_29595_5175_6521_CCFv3.swc,0,0,0,1,3,0,2,0,2,0
SEU-ALLEN_local_18053_29692_11294_3874_CCFv3.swc,0,0,0,0,0,0,0,2,0,0
SEU-ALLEN_local_18053_29779_8722_4751_CCFv3.swc,0,0,0,1,5,4,3,1,0,2
SEU-ALLEN_local_18053_29927_12226_3805_CCFv3.swc,0,0,0,0,0,3,2,0,0,0
SEU-ALLEN_local_18053_30095_10620_4174_CCFv3.swc,0,0,0,2,0,2,0,7,1,2
SEU-ALLEN_local_18053_30101_4908_6139_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_18053_30130_6084_6252_CCFv3.swc,0,0,0,0,0,2,0,3,2,0
SEU-ALLEN_local_18053_30140_5467_6729_CCFv3.swc,0,0,0,0,3,4,2,0,4,0
SEU-ALLEN_local_18053_30159_4869_6422_CCFv3.swc,0,0,0,4,0,0,2,0,0,0
SEU-ALLEN_local_18053_30229_7644_5673_CCFv3.swc,0,0,0,0,1,2,1,2,1,1
SEU-ALLEN_local_18053_30348_10574_4340_CCFv3.swc,0,0,0,0,0,1,1,3,1,0
SEU-ALLEN_local_18053_30351_5303_6956_CCFv3.swc,0,0,1,5,3,4,0,2,0,0
SEU-ALLEN_local_18053_30387_5527_6796_CCFv3.swc,0,0,0,0,2,1,2,0,0,0
SEU-ALLEN_local_18053_30402_7367_5649_CCFv3.swc,0,0,0,0,0,5,2,0,0,0
SEU-ALLEN_local_18053_30445_5102_7069_CCFv3.swc,0,0,1,3,0,2,1,1,2,0
SEU-ALLEN_local_18053_30463_5192_7096_CCFv3.swc,0,0,0,0,1,2,0,0,0,1
SEU-ALLEN_local_18053_30641_6219_6497_CCFv3.swc,0,0,0,1,0,6,3,0,4,0
SEU-ALLEN_local_18053_30644_10214_4539_CCFv3.swc,0,1,1,0,0,0,1,2,1,0
SEU-ALLEN_local_18053_30644_13306_4083_CCFv3.swc,0,0,0,1,0,0,0,1,0,0
SEU-ALLEN_local_18053_30731_7420_5852_CCFv3.swc,0,0,0,0,0,1,3,2,3,2
SEU-ALLEN_local_18053_30803_6499_6394_CCFv3.swc,1,1,1,7,4,0,0,0,3,0
SEU-ALLEN_local_18053_30835_5650_6957_CCFv3.swc,0,0,1,0,0,1,0,1,0,0
SEU-ALLEN_local_18053_30870_4463_7275_CCFv3.swc,0,0,0,0,0,0,3,1,0,0
SEU-ALLEN_local_18053_31160_9208_5148_CCFv3.swc,0,0,0,1,2,2,2,0,0,0
SEU-ALLEN_local_18053_31206_7614_5295_CCFv3.swc,0,0,0,2,5,11,7,0,4,2
SEU-ALLEN_local_18053_31218_8294_5338_CCFv3.swc,2,1,0,4,2,2,1,0,0,0
SEU-ALLEN_local_18053_31286_10913_4687_CCFv3.swc,0,0,0,0,0,0,1,1,2,3
SEU-ALLEN_local_18053_31429_6686_6535_CCFv3.swc,0,0,3,5,6,2,3,0,0,0
SEU-ALLEN_local_18053_31497_10976_4748_CCFv3.swc,0,0,0,1,6,11,4,1,3,0
SEU-ALLEN_local_18053_31556_7437_6372_CCFv3.swc,0,0,0,1,0,0,7,0,2,2
SEU-ALLEN_local_18053_31607_8693_5593_CCFv3.swc,0,0,0,2,3,3,1,2,0,0
SEU-ALLEN_local_18053_31872_10322_5146_CCFv3.swc,0,0,0,1,1,1,0,5,2,3
SEU-ALLEN_local_18053_31875_10301_5054_CCFv3.swc,0,0,0,0,5,0,0,0,0,0
SEU-ALLEN_local_18053_32135_8646_5843_CCFv3.swc,0,0,3,0,0,0,0,0,1,5
SEU-ALLEN_local_18053_32169_6378_6433_CCFv3.swc,0,0,0,1,0,0,0,2,1,0
SEU-ALLEN_local_18053_4951_8652_5693_CCFv3.swc,0,0,3,2,2,2,2,10,8,1
SEU-ALLEN_local_18053_4958_8361_5923_CCFv3.swc,0,0,0,0,1,2,4,1,0,0
SEU-ALLEN_local_18053_4998_7865_6109_CCFv3.swc,0,0,0,0,2,2,0,4,2,0
SEU-ALLEN_local_18053_5000_8021_6123_CCFv3.swc,0,0,0,0,0,0,3,0,1,0
SEU-ALLEN_local_18053_5126_11214_4611_CCFv3.swc,0,0,0,0,0,0,3,1,0,0
SEU-ALLEN_local_18053_5222_7896_5949_CCFv3.swc,0,0,0,1,0,2,1,2,1,4
SEU-ALLEN_local_18053_5325_8036_5782_CCFv3.swc,0,0,0,0,1,2,2,1,0,0
SEU-ALLEN_local_18053_5615_6073_6145_CCFv3.swc,0,0,0,1,2,3,1,2,2,0
SEU-ALLEN_local_18053_5660_6596_6459_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_18053_5709_12785_4163_CCFv3.swc,0,0,0,0,0,0,0,3,0,1
SEU-ALLEN_local_18053_5737_8452_5323_CCFv3.swc,0,0,0,0,0,2,0,3,1,3
SEU-ALLEN_local_18053_5787_7226_5969_CCFv3.swc,0,1,0,0,2,3,2,0,3,0
SEU-ALLEN_local_18053_5851_12799_4073_CCFv3.swc,0,0,0,0,0,2,2,0,0,1
SEU-ALLEN_local_18053_5867_6587_6390_CCFv3.swc,0,0,0,0,0,0,2,0,0,1
SEU-ALLEN_local_18053_5881_12363_4075_CCFv3.swc,0,0,0,0,0,0,0,1,0,0
SEU-ALLEN_local_18053_5999_12653_4029_CCFv3.swc,0,0,0,0,0,0,1,0,0,1
SEU-ALLEN_local_18053_6032_5798_6681_CCFv3.swc,0,0,1,2,8,3,6,2,0,0
SEU-ALLEN_local_18053_6047_5242_6591_CCFv3.swc,0,0,0,0,0,3,5,3,5,0
SEU-ALLEN_local_18053_6243_5828_5677_CCFv3.swc,0,0,0,0,0,1,1,1,0,0
SEU-ALLEN_local_18053_6388_5362_6483_CCFv3.swc,0,0,0,0,4,1,3,1,0,1
SEU-ALLEN_local_18053_6459_7918_5058_CCFv3.swc,0,0,0,0,0,2,1,0,1,0
SEU-ALLEN_local_18053_6472_6879_5894_CCFv3.swc,0,0,0,0,0,2,1,1,1,1
SEU-ALLEN_local_18053_6478_5957_5652_CCFv3.swc,0,0,0,0,0,1,2,4,1,1
SEU-ALLEN_local_18053_6548_7422_5512_CCFv3.swc,0,0,0,0,2,7,6,5,3,2
SEU-ALLEN_local_18053_6674_5828_6181_CCFv3.swc,0,0,5,13,1,0,0,0,0,0
SEU-ALLEN_local_18053_6678_10392_3966_CCFv3.swc,0,0,0,1,0,0,0,0,1,0
SEU-ALLEN_local_18053_6678_9130_4320_CCFv3.swc,0,0,0,0,1,0,0,1,1,0
SEU-ALLEN_local_18053_6718_7615_5757_CCFv3.swc,0,0,0,0,3,0,0,0,0,0
SEU-ALLEN_local_18053_6773_10288_3914_CCFv3.swc,0,0,0,2,0,0,2,2,2,0
SEU-ALLEN_local_18053_6805_11128_3842_CCFv3.swc,0,0,0,1,1,0,2,0,0,0
SEU-ALLEN_local_18053_6856_8607_4142_CCFv3.swc,0,0,0,1,1,4,3,1,0,0
SEU-ALLEN_local_18053_6962_7608_4874_CCFv3.swc,0,0,0,0,3,2,1,0,0,0
SEU-ALLEN_local_18053_7277_5591_5174_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_18053_7344_6128_5854_CCFv3.swc,0,0,0,0,0,5,0,0,0,0
SEU-ALLEN_local_18053_7839_7946_4565_CCFv3.swc,0,0,0,1,0,0,1,2,0,0
SEU-ALLEN_local_18053_7855_4807_6705_CCFv3.swc,0,0,0,0,0,1,1,2,3,3
SEU-ALLEN_local_18053_7861_6537_5376_CCFv3.swc,0,0,0,0,0,2,0,3,0,0
SEU-ALLEN_local_18053_8134_5051_6283_CCFv3.swc,0,0,0,1,1,0,0,0,0,0
SEU-ALLEN_local_18053_8422_5261_6271_CCFv3.swc,0,0,0,3,3,3,1,8,3,2
SEU-ALLEN_local_18053_8430_3872_6437_CCFv3.swc,0,0,0,0,1,1,1,1,1,1
SEU-ALLEN_local_18053_8618_4935_6265_CCFv3.swc,0,0,0,0,0,1,1,0,4,7
SEU-ALLEN_local_18053_8754_4138_6351_CCFv3.swc,0,0,0,4,4,4,3,6,5,4
SEU-ALLEN_local_18053_9182_5881_4849_CCFv3.swc,0,1,3,1,0,1,3,3,0,0
SEU-ALLEN_local_18053_9315_5281_5792_CCFv3.swc,0,0,3,0,5,1,0,0,0,0
SEU-ALLEN_local_18053_9562_7039_4706_CCFv3.swc,0,0,0,3,0,6,9,0,1,0
SEU-ALLEN_local_18053_9730_4650_6123_CCFv3.swc,0,0,6,0,2,12,15,0,0,0
SEU-ALLEN_local_182712_10264_30154_3379_CCFv3.swc,0,0,1,0,1,3,1,0,0,0
SEU-ALLEN_local_182712_10290_7734_3692_CCFv3.swc,0,3,0,0,1,3,0,1,0,0
SEU-ALLEN_local_182712_10314_8068_3343_CCFv3.swc,0,0,0,1,1,5,2,6,2,2
SEU-ALLEN_local_182712_10440_30529_3277_CCFv3.swc,0,2,2,0,0,0,1,0,3,0
SEU-ALLEN_local_182712_10501_7536_3592_CCFv3.swc,1,5,3,9,4,5,2,3,4,0
SEU-ALLEN_local_182712_10652_6494_4564_CCFv3.swc,0,0,0,0,1,0,1,0,3,0
SEU-ALLEN_local_182712_10996_6916_4199_CCFv3.swc,0,1,0,1,0,1,1,0,0,0
SEU-ALLEN_local_182712_11528_7292_3815_CCFv3.swc,0,0,3,2,0,0,0,0,0,0
SEU-ALLEN_local_182712_12360_8205_3318_CCFv3.swc,0,1,2,2,2,1,1,0,0,0
SEU-ALLEN_local_182712_12450_7476_3854_CCFv3.swc,0,0,0,1,1,0,1,0,0,0
SEU-ALLEN_local_182712_13246_7676_3510_CCFv3.swc,0,0,0,0,0,0,2,0,1,0
SEU-ALLEN_local_182712_3658_25745_5148_CCFv3.swc,0,3,3,0,5,4,0,2,0,0
SEU-ALLEN_local_182712_3686_23690_5283_CCFv3.swc,0,1,2,3,4,1,2,8,2,2
SEU-ALLEN_local_182712_3783_28518_5718_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_182712_3863_28321_5371_CCFv3.swc,0,0,0,0,0,0,0,1,1,0
SEU-ALLEN_local_182712_3870_25376_5301_CCFv3.swc,0,0,0,1,0,0,1,2,1,0
SEU-ALLEN_local_182712_4060_25044_5142_CCFv3.swc,0,0,0,1,0,0,2,0,0,0
SEU-ALLEN_local_182712_4140_26422_4494_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_182712_4147_27085_4914_CCFv3.swc,0,1,3,5,6,2,2,0,0,0
SEU-ALLEN_local_182712_4202_25400_4825_CCFv3.swc,0,2,3,4,13,1,2,7,1,0
SEU-ALLEN_local_182712_4254_29755_5446_CCFv3.swc,0,0,0,0,2,1,1,0,0,0
SEU-ALLEN_local_182712_4408_25858_4840_CCFv3.swc,0,1,2,2,4,5,7,2,1,0
SEU-ALLEN_local_182712_4508_24672_4833_CCFv3.swc,0,0,0,0,1,0,0,1,1,0
SEU-ALLEN_local_182712_4570_23185_4647_CCFv3.swc,0,0,0,2,1,1,0,0,0,0
SEU-ALLEN_local_182712_4628_24236_4540_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_182712_4661_25193_4256_CCFv3.swc,0,0,0,1,6,3,3,2,0,0
SEU-ALLEN_local_182712_4728_24410_4446_CCFv3.swc,0,1,1,1,1,0,1,1,0,0
SEU-ALLEN_local_182712_4806_27490_5047_CCFv3.swc,0,0,1,6,1,0,1,2,2,0
SEU-ALLEN_local_182712_4844_26567_4907_CCFv3.swc,0,0,1,7,2,2,1,1,0,0
SEU-ALLEN_local_182712_4978_29950_5793_CCFv3.swc,0,0,1,1,1,1,2,0,0,0
SEU-ALLEN_local_182712_5012_25076_4428_CCFv3.swc,0,0,2,0,0,0,0,0,0,0
SEU-ALLEN_local_182712_5025_28855_5265_CCFv3.swc,0,0,1,0,4,0,0,0,0,0
SEU-ALLEN_local_182712_5034_26586_3710_CCFv3.swc,0,1,2,2,4,0,0,0,0,0
SEU-ALLEN_local_182712_5176_25018_4485_CCFv3.swc,0,0,0,2,1,1,1,0,0,0
SEU-ALLEN_local_182712_5214_12732_5285_CCFv3.swc,0,0,0,0,0,1,1,0,0,0
SEU-ALLEN_local_182712_5442_28592_5173_CCFv3.swc,1,0,0,5,1,0,1,1,0,1
SEU-ALLEN_local_182712_5836_11888_4648_CCFv3.swc,0,0,0,2,0,0,0,0,0,0
SEU-ALLEN_local_182712_5855_9310_5638_CCFv3.swc,0,0,0,1,1,1,0,0,0,0
SEU-ALLEN_local_182712_5927_28818_5506_CCFv3.swc,0,0,3,2,1,0,0,0,0,0
SEU-ALLEN_local_182712_5952_29164_5518_CCFv3.swc,0,0,4,1,2,0,0,0,0,0
SEU-ALLEN_local_182712_5964_12962_4847_CCFv3.swc,0,0,0,0,0,0,0,1,0,0
SEU-ALLEN_local_182712_6042_9161_5241_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_182712_6152_26770_3734_CCFv3.swc,0,0,1,6,4,2,4,1,1,0
SEU-ALLEN_local_182712_6177_27557_3572_CCFv3.swc,1,0,0,2,0,0,1,0,0,0
SEU-ALLEN_local_182712_6234_29871_4431_CCFv3.swc,0,1,2,5,3,1,2,1,1,3
SEU-ALLEN_local_182712_6274_25831_3942_CCFv3.swc,0,1,1,1,0,0,1,0,0,0
SEU-ALLEN_local_182712_6280_11782_4992_CCFv3.swc,0,0,1,0,2,0,0,0,0,0
SEU-ALLEN_local_182712_6321_29978_4312_CCFv3.swc,0,0,0,1,3,0,0,2,1,0
SEU-ALLEN_local_182712_6323_30274_4559_CCFv3.swc,0,0,0,3,3,5,5,0,0,0
SEU-ALLEN_local_182712_6368_30434_4915_CCFv3.swc,0,0,0,3,0,6,0,4,2,0
SEU-ALLEN_local_182712_6427_30200_3983_CCFv3.swc,0,0,0,1,3,3,1,0,0,0
SEU-ALLEN_local_182712_6444_10040_4760_CCFv3.swc,1,2,5,3,4,1,7,0,0,0
SEU-ALLEN_local_182712_6455_11205_4191_CCFv3.swc,0,1,1,0,3,1,1,0,3,0
SEU-ALLEN_local_182712_6484_29459_4672_CCFv3.swc,0,0,3,1,2,0,0,0,0,1
SEU-ALLEN_local_182712_6521_30240_4570_CCFv3.swc,0,0,0,3,3,6,6,3,4,1
SEU-ALLEN_local_182712_6552_30213_4884_CCFv3.swc,0,0,4,2,8,1,3,5,0,0
SEU-ALLEN_local_182712_6570_12256_4509_CCFv3.swc,0,1,0,1,0,0,0,0,0,0
SEU-ALLEN_local_182712_6589_8001_5420_CCFv3.swc,0,0,0,0,1,2,1,0,0,0
SEU-ALLEN_local_182712_6628_28084_4256_CCFv3.swc,1,0,1,1,1,1,0,4,0,0
SEU-ALLEN_local_182712_6706_29390_3854_CCFv3.swc,0,0,0,0,6,1,2,3,1,2
SEU-ALLEN_local_182712_6716_9461_4825_CCFv3.swc,0,0,4,1,4,9,1,0,0,0
SEU-ALLEN_local_182712_6767_9891_5380_CCFv3.swc,0,0,1,1,0,0,1,1,0,0
SEU-ALLEN_local_182712_6879_10685_4184_CCFv3.swc,0,4,3,1,5,1,4,1,5,4
SEU-ALLEN_local_182712_7056_10124_5105_CCFv3.swc,0,1,1,0,2,0,0,0,0,0
SEU-ALLEN_local_182712_7058_10509_4557_CCFv3.swc,0,0,0,0,1,0,0,2,0,0
SEU-ALLEN_local_182712_7084_29940_4269_CCFv3.swc,0,2,4,1,3,4,2,4,0,0
SEU-ALLEN_local_182712_7132_11994_4232_CCFv3.swc,0,0,0,1,2,1,1,0,0,0
SEU-ALLEN_local_182712_7147_10352_4808_CCFv3.swc,0,0,0,0,2,1,0,0,2,0
SEU-ALLEN_local_182712_7226_11462_4455_CCFv3.swc,0,0,0,3,0,2,0,3,0,2
SEU-ALLEN_local_182712_7377_30234_4318_CCFv3.swc,0,0,0,1,6,0,0,0,1,0
SEU-ALLEN_local_182712_7378_11459_4046_CCFv3.swc,0,0,0,3,7,4,2,5,2,1
SEU-ALLEN_local_182712_7419_7460_5980_CCFv3.swc,0,0,1,0,0,7,1,1,0,0
SEU-ALLEN_local_182712_7422_8050_5914_CCFv3.swc,0,0,2,3,0,0,0,2,1,1
SEU-ALLEN_local_182712_7438_9114_4517_CCFv3.swc,0,0,0,3,2,2,0,0,0,0
SEU-ALLEN_local_182712_7502_29401_3532_CCFv3.swc,0,1,2,3,1,0,2,0,0,0
SEU-ALLEN_local_182712_7554_7513_5593_CCFv3.swc,0,1,3,3,4,7,2,0,1,0
SEU-ALLEN_local_182712_7559_9800_4861_CCFv3.swc,0,1,1,2,3,6,1,1,0,0
SEU-ALLEN_local_182712_7562_9797_4732_CCFv3.swc,0,0,1,1,3,3,1,1,0,1
SEU-ALLEN_local_182712_7566_28232_3373_CCFv3.swc,0,3,3,9,7,0,0,0,0,0
SEU-ALLEN_local_182712_7647_8257_5425_CCFv3.swc,0,0,0,0,3,0,1,2,1,0
SEU-ALLEN_local_182712_7660_28009_3584_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_182712_7729_10154_3783_CCFv3.swc,0,0,2,5,6,3,4,2,0,0
SEU-ALLEN_local_182712_7744_8674_4336_CCFv3.swc,0,0,3,2,5,1,0,0,0,0
SEU-ALLEN_local_182712_7822_29023_4210_CCFv3.swc,1,0,4,2,0,1,0,0,0,0
SEU-ALLEN_local_182712_7858_11859_4328_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_182712_8022_30729_4347_CCFv3.swc,0,0,0,2,1,1,0,0,0,0
SEU-ALLEN_local_182712_8029_29512_3660_CCFv3.swc,0,0,1,0,1,0,0,0,0,0
SEU-ALLEN_local_182712_8109_10890_4028_CCFv3.swc,0,0,0,0,1,2,3,3,3,0
