,source_region_id,target_region_id,path_length,source_region,target_region
899,207,30,4,IO,NI
900,207,160,4,IO,DTN
901,207,300,4,IO,RPA
902,207,49,4,IO,CUN
903,207,179,4,IO,MV
904,207,59,4,IO,SG
905,207,188,4,IO,LING
906,207,68,4,IO,AMB
907,207,73,4,IO,LIN
908,207,80,4,IO,RR
909,207,211,4,IO,NTS
910,207,88,4,IO,LRN
911,207,94,4,IO,RO
912,207,226,4,IO,PRP
913,207,103,4,IO,MDRN
914,207,235,4,IO,NR
915,207,34,5,IO,VTN
916,1,1,0,PPY,PPY
917,1,220,1,PPY,PRNc
918,1,207,1,PPY,IO
919,1,32,2,PPY,PDTg
920,1,195,2,PPY,B
921,1,230,2,PPY,RM
922,1,200,2,PPY,PG
923,1,137,2,PPY,NTB
924,1,138,2,PPY,GRN
925,1,205,2,PPY,RPO
926,1,141,2,PPY,TRN
927,1,237,2,PPY,ACVII
928,1,176,2,PPY,MARN
929,1,272,2,PPY,VI
930,1,81,2,PPY,PPN
931,1,83,2,PPY,SLD
932,1,186,2,PPY,VII
933,1,283,2,PPY,PGRNl
934,1,7,3,PPY,LDT
935,1,263,3,PPY,SAG
936,1,21,3,PPY,XII
937,1,150,3,PPY,DMX
938,1,284,3,PPY,PGRNd
939,1,28,3,PPY,PCG
940,1,30,3,PPY,NI
941,1,160,3,PPY,DTN
942,1,300,3,PPY,RPA
943,1,49,3,PPY,CUN
944,1,179,3,PPY,MV
945,1,59,3,PPY,SG
946,1,188,3,PPY,LING
947,1,68,3,PPY,AMB
948,1,73,3,PPY,LIN
949,1,80,3,PPY,RR
950,1,211,3,PPY,NTS
951,1,88,3,PPY,LRN
952,1,94,3,PPY,RO
953,1,226,3,PPY,PRP
954,1,103,3,PPY,MDRN
955,1,235,3,PPY,NR
956,1,34,4,PPY,VTN
957,215,215,0,AHN,AHN
958,215,229,1,AHN,PeF
959,215,256,2,AHN,ASO
960,215,4,2,AHN,PVH
961,215,262,2,AHN,TU
962,215,76,2,AHN,BST
963,215,13,2,AHN,ZI
964,215,111,2,AHN,MPN
965,215,242,2,AHN,LHA
966,215,124,2,AHN,PVHd
967,215,311,2,AHN,VMH
968,215,255,2,AHN,DMH
969,215,204,3,AHN,BAC
970,215,239,3,AHN,ME
971,215,52,3,AHN,PVa
972,215,22,3,AHN,SubG
973,215,6,4,AHN,RCH
974,215,295,4,AHN,PVp
975,215,173,4,AHN,ARH
976,159,159,0,IP,IP
977,159,67,1,IP,VeCB
978,159,162,2,IP,ICB
979,159,131,2,IP,FN
980,159,69,2,IP,CENT
981,159,168,2,IP,LC
982,159,201,2,IP,LAV
983,159,46,2,IP,NOD
984,159,312,2,IP,PB
985,159,252,2,IP,SPIV
986,159,286,2,IP,SUV
987,159,163,3,IP,MEV
988,67,67,0,VeCB,VeCB
989,67,162,1,VeCB,ICB
990,67,131,1,VeCB,FN
991,67,69,1,VeCB,CENT
992,67,168,1,VeCB,LC
993,67,201,1,VeCB,LAV
994,67,46,1,VeCB,NOD
995,67,312,1,VeCB,PB
996,67,252,1,VeCB,SPIV
997,67,286,1,VeCB,SUV
998,67,159,1,VeCB,IP
999,67,163,2,VeCB,MEV
1000,87,87,0,DCO,DCO
1001,87,289,1,DCO,FL
1002,87,65,2,DCO,CUL
1003,87,109,2,DCO,VCO
1004,87,278,2,DCO,DN
1005,87,61,2,DCO,PFL
1006,87,274,3,DCO,AN
1007,87,244,3,DCO,PRM
1008,87,54,3,DCO,Pa5
1009,87,251,3,DCO,y
1010,87,290,4,DCO,SPVC
1011,87,245,4,DCO,ECU
1012,87,89,4,DCO,SPVI
1013,87,221,4,DCO,COPY
1014,87,66,5,DCO,x
1015,87,20,5,DCO,DEC
1016,87,154,5,DCO,FOTU
1017,87,126,5,DCO,PYR
1018,289,289,0,FL,FL
1019,289,65,1,FL,CUL
1020,289,109,1,FL,VCO
1021,289,278,1,FL,DN
1022,289,87,1,FL,DCO
1023,289,61,1,FL,PFL
1024,289,274,2,FL,AN
1025,289,244,2,FL,PRM
1026,289,54,2,FL,Pa5
1027,289,251,2,FL,y
1028,289,290,3,FL,SPVC
1029,289,245,3,FL,ECU
1030,289,89,3,FL,SPVI
1031,289,221,3,FL,COPY
1032,289,66,4,FL,x
1033,289,20,4,FL,DEC
1034,289,154,4,FL,FOTU
1035,289,126,4,FL,PYR
1036,2,2,0,IPN,IPN
1037,2,114,1,IPN,PN
1038,2,166,2,IPN,PRNr
1039,2,71,2,IPN,IF
1040,2,105,2,IPN,VTA
1041,2,142,2,IPN,CS
1042,2,170,3,IPN,MT
1043,109,109,0,VCO,VCO
1044,109,289,1,VCO,FL
1045,109,65,2,VCO,CUL
1046,109,278,2,VCO,DN
1047,109,87,2,VCO,DCO
1048,109,61,2,VCO,PFL
1049,109,274,3,VCO,AN
1050,109,244,3,VCO,PRM
1051,109,54,3,VCO,Pa5
1052,109,251,3,VCO,y
1053,109,290,4,VCO,SPVC
1054,109,245,4,VCO,ECU
1055,109,89,4,VCO,SPVI
1056,109,221,4,VCO,COPY
1057,109,66,5,VCO,x
1058,109,20,5,VCO,DEC
1059,109,154,5,VCO,FOTU
1060,109,126,5,VCO,PYR
1061,36,36,0,AId,AId
1062,36,285,1,AId,GU
1063,36,288,2,AId,SSs
1064,36,258,2,AId,AIp
1065,36,165,2,AId,CLA
1066,36,39,2,AId,VISC
1067,36,199,2,AId,MOp
1068,36,169,3,AId,MOs
1069,36,9,4,AId,AIv
1070,36,106,4,AId,ACAv
1071,36,299,4,AId,MOB
1072,36,42,4,AId,ORBm
1073,36,41,4,AId,ORBvl
1074,36,143,4,AId,AOB
1075,36,18,4,AId,PL
1076,36,118,4,AId,ORBl
1077,36,217,4,AId,FRP
1078,36,287,4,AId,ACAd
1079,36,161,5,AId,DP
1080,36,171,5,AId,ILA
1081,36,216,6,AId,TT
1082,36,270,6,AId,SH
1083,285,285,0,GU,GU
1084,285,288,1,GU,SSs
1085,285,258,1,GU,AIp
1086,285,36,1,GU,AId
1087,285,165,1,GU,CLA
1088,285,39,1,GU,VISC
1089,285,199,1,GU,MOp
1090,285,169,2,GU,MOs
1091,285,9,3,GU,AIv
1092,285,106,3,GU,ACAv
1093,285,299,3,GU,MOB
1094,285,42,3,GU,ORBm
1095,285,41,3,GU,ORBvl
1096,285,143,3,GU,AOB
1097,285,18,3,GU,PL
1098,285,118,3,GU,ORBl
1099,285,217,3,GU,FRP
1100,285,287,3,GU,ACAd
1101,285,161,4,GU,DP
1102,285,171,4,GU,ILA
1103,285,216,5,GU,TT
1104,285,270,5,GU,SH
1105,112,112,0,ISN,ISN
1106,112,223,1,ISN,PARN
1107,112,187,2,ISN,I5
1108,112,232,3,ISN,SUT
1109,112,79,3,ISN,SPVO
1110,112,248,3,ISN,PSV
1111,112,185,3,ISN,V
1112,112,184,3,ISN,PC5
1113,112,196,4,ISN,P5
1114,112,302,4,ISN,SOC
1115,112,240,4,ISN,NLL
1116,112,209,4,ISN,IRN
1117,112,156,4,ISN,Acs5
1118,112,276,5,ISN,SLC
1119,112,120,5,ISN,PBG
1120,223,223,0,PARN,PARN
1121,223,112,1,PARN,ISN
1122,223,187,1,PARN,I5
1123,223,232,2,PARN,SUT
1124,223,79,2,PARN,SPVO
1125,223,248,2,PARN,PSV
1126,223,185,2,PARN,V
1127,223,184,2,PARN,PC5
1128,223,196,3,PARN,P5
1129,223,302,3,PARN,SOC
1130,223,240,3,PARN,NLL
1131,223,209,3,PARN,IRN
1132,223,156,3,PARN,Acs5
1133,223,276,4,PARN,SLC
1134,223,120,4,PARN,PBG
1135,258,258,0,AIp,AIp
1136,258,285,1,AIp,GU
1137,258,288,2,AIp,SSs
1138,258,36,2,AIp,AId
1139,258,165,2,AIp,CLA
1140,258,39,2,AIp,VISC
1141,258,199,2,AIp,MOp
1142,258,169,3,AIp,MOs
1143,258,9,4,AIp,AIv
1144,258,106,4,AIp,ACAv
1145,258,299,4,AIp,MOB
1146,258,42,4,AIp,ORBm
1147,258,41,4,AIp,ORBvl
1148,258,143,4,AIp,AOB
1149,258,18,4,AIp,PL
1150,258,118,4,AIp,ORBl
1151,258,217,4,AIp,FRP
1152,258,287,4,AIp,ACAd
1153,258,161,5,AIp,DP
1154,258,171,5,AIp,ILA
1155,258,216,6,AIp,TT
1156,258,270,6,AIp,SH
1157,291,291,0,IV,IV
1158,291,92,1,IV,Pa4
1159,291,133,2,IV,CLI
1160,291,266,2,IV,PAG
1161,291,206,2,IV,MRN
1162,291,218,2,IV,III
1163,291,155,2,IV,DR
1164,291,33,3,IV,AT
1165,291,11,3,IV,SCO
1166,291,140,4,IV,MH
1167,291,84,4,IV,LH
1168,291,213,4,IV,SCm
1169,291,254,4,IV,NPC
1170,132,132,0,PVi,PVi
1171,132,281,1,PVi,Xi
1172,132,128,2,PVi,PR
1173,132,261,2,PVi,RH
1174,132,101,2,PVi,PVT
1175,132,72,2,PVi,RE
1176,132,264,2,PVi,SPFm
1177,132,301,2,PVi,CM
1178,132,241,2,PVi,PH
1179,132,214,2,PVi,SMT
1180,132,56,2,PVi,PT
1181,132,122,2,PVi,IAM
1182,132,257,3,PVi,PCN
1183,132,231,3,PVi,VM
1184,132,135,3,PVi,MD
1185,132,304,3,PVi,SPA
1186,132,177,3,PVi,PSTN
1187,132,306,3,PVi,IMD
1188,132,82,3,PVi,AM
1189,132,219,3,PVi,IAD
1190,132,129,4,PVi,RT
1191,132,98,4,PVi,AV
1192,132,102,4,PVi,SF
1193,132,298,4,PVi,CL
1194,132,181,4,PVi,AD
1195,132,277,4,PVi,VAL
1196,132,55,4,PVi,LD
1197,9,9,0,AIv,AIv
1198,9,169,1,AIv,MOs
1199,9,199,2,AIv,MOp
1200,9,106,2,AIv,ACAv
1201,9,299,2,AIv,MOB
1202,9,42,2,AIv,ORBm
1203,9,41,2,AIv,ORBvl
1204,9,143,2,AIv,AOB
1205,9,18,2,AIv,PL
1206,9,118,2,AIv,ORBl
1207,9,217,2,AIv,FRP
1208,9,287,2,AIv,ACAd
1209,9,161,3,AIv,DP
1210,9,171,3,AIv,ILA
1211,9,285,3,AIv,GU
1212,9,288,4,AIv,SSs
1213,9,258,4,AIv,AIp
1214,9,36,4,AIv,AId
1215,9,165,4,AIv,CLA
1216,9,39,4,AIv,VISC
1217,9,270,4,AIv,SH
1218,9,216,4,AIv,TT
1219,295,295,0,PVp,PVp
1220,295,239,1,PVp,ME
1221,295,311,2,PVp,VMH
1222,295,173,2,PVp,ARH
1223,295,6,2,PVp,RCH
1224,295,52,3,PVp,PVa
1225,295,229,3,PVp,PeF
1226,295,256,4,PVp,ASO
1227,295,4,4,PVp,PVH
1228,295,262,4,PVp,TU
1229,295,76,4,PVp,BST
1230,295,13,4,PVp,ZI
1231,295,111,4,PVp,MPN
1232,295,242,4,PVp,LHA
1233,295,215,4,PVp,AHN
1234,295,124,4,PVp,PVHd
1235,295,255,4,PVp,DMH
1236,295,204,5,PVp,BAC
1237,295,22,5,PVp,SubG
1238,239,239,0,ME,ME
1239,239,311,1,ME,VMH
1240,239,173,1,ME,ARH
1241,239,6,1,ME,RCH
1242,239,295,1,ME,PVp
1243,239,52,2,ME,PVa
1244,239,229,2,ME,PeF
1245,239,256,3,ME,ASO
1246,239,4,3,ME,PVH
1247,239,262,3,ME,TU
1248,239,76,3,ME,BST
1249,239,13,3,ME,ZI
1250,239,111,3,ME,MPN
1251,239,242,3,ME,LHA
1252,239,215,3,ME,AHN
1253,239,124,3,ME,PVHd
1254,239,255,3,ME,DMH
1255,239,204,4,ME,BAC
1256,239,22,4,ME,SubG
1257,82,82,0,AM,AM
1258,82,122,1,AM,IAM
1259,82,257,2,AM,PCN
1260,82,135,2,AM,MD
1261,82,306,2,AM,IMD
1262,82,281,2,AM,Xi
1263,82,219,2,AM,IAD
1264,82,128,3,AM,PR
1265,82,129,3,AM,RT
1266,82,98,3,AM,AV
1267,82,132,3,AM,PVi
1268,82,101,3,AM,PVT
1269,82,261,3,AM,RH
1270,82,102,3,AM,SF
1271,82,72,3,AM,RE
1272,82,264,3,AM,SPFm
1273,82,298,3,AM,CL
1274,82,301,3,AM,CM
1275,82,241,3,AM,PH
1276,82,181,3,AM,AD
1277,82,214,3,AM,SMT
1278,82,55,3,AM,LD
1279,82,56,3,AM,PT
1280,82,277,3,AM,VAL
1281,82,231,4,AM,VM
1282,82,304,4,AM,SPA
1283,82,177,4,AM,PSTN
1284,206,206,0,MRN,MRN
1285,206,92,1,MRN,Pa4
1286,206,291,2,MRN,IV
1287,206,133,2,MRN,CLI
1288,206,266,2,MRN,PAG
1289,206,218,2,MRN,III
1290,206,155,2,MRN,DR
1291,206,33,3,MRN,AT
1292,206,11,3,MRN,SCO
1293,206,140,4,MRN,MH
1294,206,84,4,MRN,LH
1295,206,213,4,MRN,SCm
1296,206,254,4,MRN,NPC
1297,310,310,0,LA,LA
1298,310,233,1,LA,IA
1299,310,260,2,LA,FS
1300,310,43,2,LA,BLA
1301,310,147,2,LA,CEA
1302,310,189,2,LA,EPd
1303,310,57,2,LA,MEA
1304,310,253,2,LA,BMA
1305,310,62,2,LA,PIR
1306,310,197,3,LA,AON
1307,310,107,3,LA,MA
1308,310,25,3,LA,AAA
1309,310,95,3,LA,OT
1310,233,233,0,IA,IA
1311,233,260,1,IA,FS
1312,233,43,1,IA,BLA
1313,233,147,1,IA,CEA
1314,233,310,1,IA,LA
1315,233,189,1,IA,EPd
1316,233,57,1,IA,MEA
1317,233,253,1,IA,BMA
1318,233,62,1,IA,PIR
1319,233,197,2,IA,AON
1320,233,107,2,IA,MA
1321,233,25,2,IA,AAA
1322,233,95,2,IA,OT
1323,10,10,0,PVpo,PVpo
1324,10,91,1,PVpo,VMPO
1325,10,64,2,PVpo,SBPV
1326,10,3,2,PVpo,MPO
1327,10,198,2,PVpo,SO
1328,10,139,2,PVpo,OV
1329,10,212,2,PVpo,VLPO
1330,10,182,2,PVpo,SCH
1331,10,279,2,PVpo,AVP
1332,10,27,2,PVpo,NDB
1333,10,93,2,PVpo,AVPV
1334,10,228,3,PVpo,MEPO
1335,10,12,3,PVpo,MS
1336,91,91,0,VMPO,VMPO
1337,91,64,1,VMPO,SBPV
1338,91,3,1,VMPO,MPO
1339,91,198,1,VMPO,SO
1340,91,10,1,VMPO,PVpo
1341,91,139,1,VMPO,OV
1342,91,212,1,VMPO,VLPO
1343,91,182,1,VMPO,SCH
1344,91,279,1,VMPO,AVP
1345,91,27,1,VMPO,NDB
1346,91,93,1,VMPO,AVPV
1347,91,228,2,VMPO,MEPO
1348,91,12,2,VMPO,MS
1349,68,68,0,AMB,AMB
1350,68,283,1,AMB,PGRNl
1351,68,220,2,AMB,PRNc
1352,68,32,3,AMB,PDTg
1353,68,1,3,AMB,PPY
1354,68,195,3,AMB,B
1355,68,230,3,AMB,RM
1356,68,200,3,AMB,PG
1357,68,137,3,AMB,NTB
1358,68,138,3,AMB,GRN
1359,68,205,3,AMB,RPO
1360,68,141,3,AMB,TRN
1361,68,237,3,AMB,ACVII
1362,68,176,3,AMB,MARN
1363,68,272,3,AMB,VI
1364,68,81,3,AMB,PPN
1365,68,83,3,AMB,SLD
1366,68,186,3,AMB,VII
1367,68,7,4,AMB,LDT
1368,68,263,4,AMB,SAG
1369,68,21,4,AMB,XII
1370,68,150,4,AMB,DMX
1371,68,28,4,AMB,PCG
1372,68,284,4,AMB,PGRNd
1373,68,30,4,AMB,NI
1374,68,160,4,AMB,DTN
1375,68,300,4,AMB,RPA
1376,68,49,4,AMB,CUN
1377,68,179,4,AMB,MV
1378,68,59,4,AMB,SG
1379,68,188,4,AMB,LING
1380,68,73,4,AMB,LIN
1381,68,207,4,AMB,IO
1382,68,80,4,AMB,RR
1383,68,211,4,AMB,NTS
1384,68,88,4,AMB,LRN
1385,68,94,4,AMB,RO
1386,68,226,4,AMB,PRP
1387,68,103,4,AMB,MDRN
1388,68,235,4,AMB,NR
1389,68,34,5,AMB,VTN
1390,283,283,0,PGRNl,PGRNl
1391,283,220,1,PGRNl,PRNc
1392,283,68,1,PGRNl,AMB
1393,283,32,2,PGRNl,PDTg
1394,283,1,2,PGRNl,PPY
1395,283,195,2,PGRNl,B
1396,283,230,2,PGRNl,RM
1397,283,200,2,PGRNl,PG
1398,283,137,2,PGRNl,NTB
1399,283,138,2,PGRNl,GRN
1400,283,205,2,PGRNl,RPO
1401,283,141,2,PGRNl,TRN
1402,283,237,2,PGRNl,ACVII
1403,283,176,2,PGRNl,MARN
1404,283,272,2,PGRNl,VI
1405,283,81,2,PGRNl,PPN
1406,283,83,2,PGRNl,SLD
1407,283,186,2,PGRNl,VII
1408,283,7,3,PGRNl,LDT
1409,283,263,3,PGRNl,SAG
1410,283,21,3,PGRNl,XII
1411,283,150,3,PGRNl,DMX
1412,283,28,3,PGRNl,PCG
1413,283,284,3,PGRNl,PGRNd
1414,283,30,3,PGRNl,NI
1415,283,160,3,PGRNl,DTN
1416,283,300,3,PGRNl,RPA
1417,283,49,3,PGRNl,CUN
1418,283,179,3,PGRNl,MV
1419,283,59,3,PGRNl,SG
1420,283,188,3,PGRNl,LING
1421,283,73,3,PGRNl,LIN
1422,283,207,3,PGRNl,IO
1423,283,80,3,PGRNl,RR
1424,283,211,3,PGRNl,NTS
1425,283,88,3,PGRNl,LRN
1426,283,94,3,PGRNl,RO
1427,283,226,3,PGRNl,PRP
1428,283,103,3,PGRNl,MDRN
1429,283,235,3,PGRNl,NR
1430,283,34,4,PGRNl,VTN
1431,209,209,0,IRN,IRN
1432,209,184,1,IRN,PC5
1433,209,196,2,IRN,P5
1434,209,302,2,IRN,SOC
1435,209,240,2,IRN,NLL
1436,209,187,2,IRN,I5
1437,209,156,2,IRN,Acs5
1438,209,248,3,IRN,PSV
1439,209,232,3,IRN,SUT
1440,209,79,3,IRN,SPVO
1441,209,276,3,IRN,SLC
1442,209,185,3,IRN,V
1443,209,120,3,IRN,PBG
1444,209,223,3,IRN,PARN
1445,209,112,4,IRN,ISN
1446,184,184,0,PC5,PC5
1447,184,196,1,PC5,P5
1448,184,302,1,PC5,SOC
1449,184,240,1,PC5,NLL
1450,184,209,1,PC5,IRN
1451,184,187,1,PC5,I5
1452,184,156,1,PC5,Acs5
1453,184,248,2,PC5,PSV
1454,184,232,2,PC5,SUT
1455,184,79,2,PC5,SPVO
1456,184,276,2,PC5,SLC
1457,184,185,2,PC5,V
1458,184,120,2,PC5,PBG
1459,184,223,2,PC5,PARN
1460,184,112,3,PC5,ISN
1461,166,166,0,PRNr,PRNr
1462,166,114,1,PRNr,PN
1463,166,2,2,PRNr,IPN
1464,166,71,2,PRNr,IF
1465,166,105,2,PRNr,VTA
1466,166,142,2,PRNr,CS
1467,166,170,3,PRNr,MT
1468,168,168,0,LC,LC
1469,168,67,1,LC,VeCB
1470,168,162,2,LC,ICB
1471,168,131,2,LC,FN
1472,168,69,2,LC,CENT
1473,168,201,2,LC,LAV
1474,168,46,2,LC,NOD
1475,168,312,2,LC,PB
1476,168,252,2,LC,SPIV
1477,168,286,2,LC,SUV
1478,168,159,2,LC,IP
1479,168,163,3,LC,MEV
1480,101,101,0,PVT,PVT
1481,101,281,1,PVT,Xi
1482,101,128,2,PVT,PR
1483,101,132,2,PVT,PVi
1484,101,261,2,PVT,RH
1485,101,72,2,PVT,RE
1486,101,264,2,PVT,SPFm
1487,101,301,2,PVT,CM
1488,101,241,2,PVT,PH
1489,101,214,2,PVT,SMT
1490,101,56,2,PVT,PT
1491,101,122,2,PVT,IAM
1492,101,257,3,PVT,PCN
1493,101,231,3,PVT,VM
1494,101,135,3,PVT,MD
1495,101,304,3,PVT,SPA
1496,101,177,3,PVT,PSTN
1497,101,306,3,PVT,IMD
1498,101,82,3,PVT,AM
1499,101,219,3,PVT,IAD
1500,101,129,4,PVT,RT
1501,101,98,4,PVT,AV
1502,101,102,4,PVT,SF
1503,101,298,4,PVT,CL
1504,101,181,4,PVT,AD
1505,101,277,4,PVT,VAL
1506,101,55,4,PVT,LD
1507,143,143,0,AOB,AOB
1508,143,169,1,AOB,MOs
1509,143,199,2,AOB,MOp
1510,143,9,2,AOB,AIv
1511,143,106,2,AOB,ACAv
1512,143,299,2,AOB,MOB
1513,143,42,2,AOB,ORBm
1514,143,41,2,AOB,ORBvl
1515,143,18,2,AOB,PL
1516,143,118,2,AOB,ORBl
1517,143,217,2,AOB,FRP
1518,143,287,2,AOB,ACAd
1519,143,161,3,AOB,DP
1520,143,171,3,AOB,ILA
1521,143,285,3,AOB,GU
1522,143,288,4,AOB,SSs
1523,143,258,4,AOB,AIp
1524,143,36,4,AOB,AId
1525,143,165,4,AOB,CLA
1526,143,39,4,AOB,VISC
1527,143,270,4,AOB,SH
1528,143,216,4,AOB,TT
1529,55,55,0,LD,LD
1530,55,219,1,LD,IAD
1531,55,129,2,LD,RT
1532,55,98,2,LD,AV
1533,55,102,2,LD,SF
1534,55,298,2,LD,CL
1535,55,181,2,LD,AD
1536,55,277,2,LD,VAL
1537,55,122,2,LD,IAM
1538,55,257,3,LD,PCN
1539,55,135,3,LD,MD
1540,55,306,3,LD,IMD
1541,55,82,3,LD,AM
1542,55,281,3,LD,Xi
1543,55,128,4,LD,PR
1544,55,132,4,LD,PVi
1545,55,101,4,LD,PVT
1546,55,261,4,LD,RH
1547,55,72,4,LD,RE
1548,55,264,4,LD,SPFm
1549,55,301,4,LD,CM
1550,55,241,4,LD,PH
1551,55,214,4,LD,SMT
1552,55,56,4,LD,PT
1553,55,304,5,LD,SPA
1554,55,177,5,LD,PSTN
1555,55,231,5,LD,VM
1556,197,197,0,AON,AON
1557,197,62,1,AON,PIR
1558,197,233,2,AON,IA
1559,197,260,3,AON,FS
1560,197,43,3,AON,BLA
1561,197,147,3,AON,CEA
1562,197,310,3,AON,LA
1563,197,189,3,AON,EPd
1564,197,57,3,AON,MEA
1565,197,253,3,AON,BMA
1566,197,25,4,AON,AAA
1567,197,107,4,AON,MA
1568,197,95,4,AON,OT
1569,62,62,0,PIR,PIR
1570,62,233,1,PIR,IA
1571,62,197,1,PIR,AON
1572,62,260,2,PIR,FS
1573,62,43,2,PIR,BLA
1574,62,147,2,PIR,CEA
1575,62,310,2,PIR,LA
1576,62,189,2,PIR,EPd
1577,62,57,2,PIR,MEA
1578,62,253,2,PIR,BMA
1579,62,25,3,PIR,AAA
1580,62,107,3,PIR,MA
1581,62,95,3,PIR,OT
1582,7,7,0,LDT,LDT
1583,7,32,1,LDT,PDTg
1584,7,160,2,LDT,DTN
1585,7,226,2,LDT,PRP
1586,7,188,2,LDT,LING
1587,7,179,2,LDT,MV
1588,7,220,2,LDT,PRNc
1589,7,59,2,LDT,SG
1590,7,28,2,LDT,PCG
1591,7,30,2,LDT,NI
1592,7,1,3,LDT,PPY
1593,7,34,3,LDT,VTN
1594,7,195,3,LDT,B
1595,7,230,3,LDT,RM
1596,7,200,3,LDT,PG
1597,7,137,3,LDT,NTB
1598,7,138,3,LDT,GRN
1599,7,205,3,LDT,RPO
1600,7,141,3,LDT,TRN
1601,7,237,3,LDT,ACVII
1602,7,176,3,LDT,MARN
1603,7,272,3,LDT,VI
1604,7,81,3,LDT,PPN
1605,7,83,3,LDT,SLD
1606,7,186,3,LDT,VII
1607,7,283,3,LDT,PGRNl
1608,7,68,4,LDT,AMB
1609,7,103,4,LDT,MDRN
1610,7,263,4,LDT,SAG
1611,7,73,4,LDT,LIN
1612,7,235,4,LDT,NR
1613,7,300,4,LDT,RPA
1614,7,207,4,LDT,IO
1615,7,80,4,LDT,RR
1616,7,49,4,LDT,CUN
1617,7,211,4,LDT,NTS
1618,7,21,4,LDT,XII
1619,7,150,4,LDT,DMX
1620,7,284,4,LDT,PGRNd
1621,7,88,4,LDT,LRN
1622,7,94,4,LDT,RO
1623,32,32,0,PDTg,PDTg
1624,32,160,1,PDTg,DTN
1625,32,226,1,PDTg,PRP
1626,32,7,1,PDTg,LDT
1627,32,188,1,PDTg,LING
1628,32,179,1,PDTg,MV
1629,32,220,1,PDTg,PRNc
1630,32,59,1,PDTg,SG
1631,32,28,1,PDTg,PCG
1632,32,30,1,PDTg,NI
1633,32,1,2,PDTg,PPY
1634,32,34,2,PDTg,VTN
1635,32,195,2,PDTg,B
1636,32,230,2,PDTg,RM
1637,32,200,2,PDTg,PG
1638,32,137,2,PDTg,NTB
1639,32,138,2,PDTg,GRN
1640,32,205,2,PDTg,RPO
1641,32,141,2,PDTg,TRN
1642,32,237,2,PDTg,ACVII
1643,32,176,2,PDTg,MARN
1644,32,272,2,PDTg,VI
1645,32,81,2,PDTg,PPN
1646,32,83,2,PDTg,SLD
1647,32,186,2,PDTg,VII
1648,32,283,2,PDTg,PGRNl
1649,32,68,3,PDTg,AMB
1650,32,103,3,PDTg,MDRN
1651,32,263,3,PDTg,SAG
1652,32,73,3,PDTg,LIN
1653,32,235,3,PDTg,NR
1654,32,300,3,PDTg,RPA
1655,32,207,3,PDTg,IO
1656,32,80,3,PDTg,RR
1657,32,49,3,PDTg,CUN
1658,32,211,3,PDTg,NTS
1659,32,21,3,PDTg,XII
1660,32,150,3,PDTg,DMX
1661,32,284,3,PDTg,PGRNd
1662,32,88,3,PDTg,LRN
1663,32,94,3,PDTg,RO
1664,226,226,0,PRP,PRP
1665,226,32,1,PRP,PDTg
1666,226,160,2,PRP,DTN
1667,226,7,2,PRP,LDT
1668,226,188,2,PRP,LING
1669,226,179,2,PRP,MV
1670,226,220,2,PRP,PRNc
1671,226,59,2,PRP,SG
1672,226,28,2,PRP,PCG
1673,226,30,2,PRP,NI
1674,226,1,3,PRP,PPY
1675,226,34,3,PRP,VTN
1676,226,195,3,PRP,B
1677,226,230,3,PRP,RM
1678,226,200,3,PRP,PG
1679,226,137,3,PRP,NTB
1680,226,138,3,PRP,GRN
1681,226,205,3,PRP,RPO
1682,226,141,3,PRP,TRN
1683,226,237,3,PRP,ACVII
1684,226,176,3,PRP,MARN
1685,226,272,3,PRP,VI
1686,226,81,3,PRP,PPN
1687,226,83,3,PRP,SLD
1688,226,186,3,PRP,VII
1689,226,283,3,PRP,PGRNl
1690,226,68,4,PRP,AMB
1691,226,103,4,PRP,MDRN
1692,226,263,4,PRP,SAG
1693,226,73,4,PRP,LIN
1694,226,235,4,PRP,NR
1695,226,300,4,PRP,RPA
1696,226,207,4,PRP,IO
1697,226,80,4,PRP,RR
1698,226,49,4,PRP,CUN
1699,226,211,4,PRP,NTS
1700,226,21,4,PRP,XII
1701,226,150,4,PRP,DMX
1702,226,284,4,PRP,PGRNd
1703,226,88,4,PRP,LRN
1704,226,94,4,PRP,RO
1705,222,222,0,LGd,LGd
1706,222,115,1,LGd,IntG
1707,222,292,2,LGd,PP
1708,222,203,2,LGd,IGL
1709,222,174,2,LGd,VPM
1710,222,146,2,LGd,PoT
1711,222,307,2,LGd,PIL
1712,222,149,2,LGd,VPL
1713,222,247,2,LGd,MG
1714,222,280,2,LGd,LT
1715,222,191,2,LGd,LGv
1716,222,97,3,LGd,VPMpc
1717,222,227,3,LGd,POL
1718,222,5,3,LGd,PF
1719,222,70,3,LGd,APN
1720,222,104,3,LGd,LP
1721,222,236,3,LGd,SGN
1722,222,269,3,LGd,SNr
1723,222,78,3,LGd,VPLpc
1724,222,208,3,LGd,SPFp
1725,222,273,3,LGd,NB
1726,222,50,3,LGd,SNc
1727,222,275,3,LGd,PO
1728,6,6,0,RCH,RCH
1729,6,239,1,RCH,ME
1730,6,311,2,RCH,VMH
1731,6,173,2,RCH,ARH
1732,6,295,2,RCH,PVp
1733,6,52,3,RCH,PVa
1734,6,229,3,RCH,PeF
1735,6,256,4,RCH,ASO
1736,6,4,4,RCH,PVH
1737,6,262,4,RCH,TU
1738,6,76,4,RCH,BST
1739,6,13,4,RCH,ZI
