target_cell,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
SEU-ALLEN_local_18472_29207_5769_5251_CCFv3.swc,0,0,0,13,9,0,0,17,3,10,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29234_5618_5402_CCFv3.swc,1,15,4,22,9,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29260_8464_4235_CCFv3.swc,0,0,2,22,54,71,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29288_8636_4071_CCFv3.swc,0,5,0,36,7,6,2,15,6,6,8,10,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29304_5157_5664_CCFv3.swc,8,12,0,2,7,6,13,42,0,12,0,19,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29312_8607_4101_CCFv3.swc,0,7,23,53,34,39,8,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29375_5291_5558_CCFv3.swc,0,0,0,0,3,1,12,9,39,0,10,0,2,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29375_5292_5691_CCFv3.swc,0,0,0,3,7,2,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29386_8404_4242_CCFv3.swc,0,14,20,29,53,15,36,7,17,0,1,4,2,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29393_5654_5529_CCFv3.swc,0,46,8,27,19,30,10,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29411_6110_5221_CCFv3.swc,0,0,0,2,3,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29414_8176_4307_CCFv3.swc,1,3,99,18,7,4,0,2,33,34,13,12,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29420_7800_4573_CCFv3.swc,4,5,24,11,19,5,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29428_8615_4172_CCFv3.swc,0,48,56,96,63,29,82,32,20,28,29,5,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29440_5848_5408_CCFv3.swc,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29447_8255_4239_CCFv3.swc,0,6,5,25,44,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29454_6460_5017_CCFv3.swc,0,0,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29464_5662_5449_CCFv3.swc,0,0,0,0,20,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29482_6102_5203_CCFv3.swc,0,2,1,9,3,5,0,3,6,8,4,0,3,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29485_6064_5238_CCFv3.swc,0,2,13,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29490_5304_5575_CCFv3.swc,0,1,5,29,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29508_7982_4503_CCFv3.swc,4,10,40,55,38,27,1,10,4,6,8,2,7,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29538_5426_5556_CCFv3.swc,0,1,13,2,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29542_5907_5459_CCFv3.swc,0,0,2,46,13,9,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29570_5503_5614_CCFv3.swc,0,2,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29579_7770_4476_CCFv3.swc,0,0,0,24,34,14,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29587_7749_4674_CCFv3.swc,0,3,22,20,40,4,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29600_5665_5453_CCFv3.swc,4,0,3,6,0,11,2,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29620_5352_5727_CCFv3.swc,0,17,19,2,17,11,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29627_6424_5139_CCFv3.swc,0,0,3,1,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29630_8441_4202_CCFv3.swc,0,0,48,21,2,23,12,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29632_6150_5259_CCFv3.swc,0,8,0,9,0,0,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29649_7717_4554_CCFv3.swc,0,0,0,11,12,15,6,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29664_8281_4251_CCFv3.swc,0,3,0,19,4,21,2,28,2,9,52,2,5,8,14,8,0,0,0,0,0,0
SEU-ALLEN_local_18472_29679_6184_5299_CCFv3.swc,0,1,20,17,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29692_8547_4225_CCFv3.swc,6,5,71,29,61,81,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29705_5478_5615_CCFv3.swc,0,10,14,0,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29719_8660_4199_CCFv3.swc,7,33,7,6,59,55,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29725_6476_5143_CCFv3.swc,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29780_5400_5763_CCFv3.swc,12,3,8,2,4,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29782_6363_5133_CCFv3.swc,4,0,11,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29792_6603_5057_CCFv3.swc,0,9,27,25,37,10,5,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29821_8601_4237_CCFv3.swc,9,28,110,81,28,99,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29833_5676_5598_CCFv3.swc,0,0,5,14,13,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29834_5872_5562_CCFv3.swc,1,3,71,18,30,0,2,19,5,0,0,14,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29861_7648_4622_CCFv3.swc,0,0,0,14,0,8,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29863_8083_4441_CCFv3.swc,3,22,18,25,48,39,3,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29877_6156_5361_CCFv3.swc,0,0,0,1,18,3,8,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29892_8812_4049_CCFv3.swc,0,9,48,17,17,10,3,5,23,5,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29918_5968_5491_CCFv3.swc,13,20,71,18,41,18,21,31,2,21,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29933_8147_4388_CCFv3.swc,0,19,31,53,28,29,35,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29949_5815_5549_CCFv3.swc,2,10,30,37,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29951_8405_4385_CCFv3.swc,0,0,3,13,29,35,24,0,10,9,7,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29967_9162_4124_CCFv3.swc,17,15,42,91,18,27,16,10,0,4,15,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29969_9052_4120_CCFv3.swc,4,15,7,16,22,25,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29976_7836_4580_CCFv3.swc,0,12,25,23,7,1,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_29992_7873_4629_CCFv3.swc,0,58,6,15,18,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30014_7564_4684_CCFv3.swc,0,0,11,0,2,5,1,3,5,6,8,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30021_9422_3827_CCFv3.swc,0,13,48,7,25,20,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30021_9502_3935_CCFv3.swc,3,0,12,29,34,26,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30038_7714_4608_CCFv3.swc,0,4,10,38,26,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30049_8181_4381_CCFv3.swc,6,20,11,24,121,41,26,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30052_6754_5067_CCFv3.swc,10,13,0,4,7,2,15,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30056_9520_3838_CCFv3.swc,2,2,36,30,10,19,3,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30058_6670_5121_CCFv3.swc,0,5,8,21,27,34,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30064_6342_5340_CCFv3.swc,0,0,16,17,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30074_6727_5201_CCFv3.swc,0,0,7,4,23,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30138_8967_4096_CCFv3.swc,0,2,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30139_6410_5220_CCFv3.swc,0,8,5,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30141_8949_4071_CCFv3.swc,0,0,3,1,0,29,24,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30154_5711_5664_CCFv3.swc,3,0,0,0,1,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30154_8772_4122_CCFv3.swc,0,19,11,0,36,32,7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30154_9232_3944_CCFv3.swc,0,0,4,24,0,15,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30154_9494_4044_CCFv3.swc,0,0,0,1,14,6,57,19,9,8,5,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30156_6790_5192_CCFv3.swc,0,11,1,2,22,23,10,9,10,11,7,0,3,11,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30177_5987_5493_CCFv3.swc,1,19,26,45,54,50,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30225_7798_4726_CCFv3.swc,0,0,34,11,0,12,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30227_9083_4017_CCFv3.swc,0,0,2,3,0,3,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30239_8013_4636_CCFv3.swc,0,0,59,14,59,0,8,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30253_6977_5084_CCFv3.swc,14,25,40,11,14,15,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30255_7816_4755_CCFv3.swc,0,0,0,3,18,0,1,3,0,0,0,0,1,0,10,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30274_8259_4491_CCFv3.swc,0,5,6,3,9,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30278_8989_4054_CCFv3.swc,0,0,4,0,7,5,4,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30315_9628_3890_CCFv3.swc,0,0,21,21,2,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30323_6673_5364_CCFv3.swc,0,0,2,1,0,20,10,24,2,8,0,2,0,0,2,26,2,0,0,0,0,0
SEU-ALLEN_local_18472_30329_7871_4651_CCFv3.swc,2,7,27,1,14,5,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30364_8588_4429_CCFv3.swc,0,32,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30383_8120_4570_CCFv3.swc,17,12,22,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30405_8275_4551_CCFv3.swc,0,0,6,33,8,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30442_9508_3951_CCFv3.swc,0,7,20,35,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30447_6264_5424_CCFv3.swc,0,7,21,11,21,21,0,0,16,9,3,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30460_7757_4751_CCFv3.swc,0,0,2,0,25,7,19,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30469_9099_4133_CCFv3.swc,0,0,41,8,19,31,4,29,3,3,7,0,0,0,5,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30474_8705_4285_CCFv3.swc,10,5,4,17,9,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30478_6861_5161_CCFv3.swc,3,7,22,15,14,2,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30478_7855_4693_CCFv3.swc,0,1,15,2,6,17,15,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30490_8665_4386_CCFv3.swc,2,16,16,0,22,0,0,27,4,0,5,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30514_7489_4828_CCFv3.swc,0,3,10,6,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30562_8198_4604_CCFv3.swc,0,8,19,43,9,6,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30587_6553_5460_CCFv3.swc,0,0,1,9,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30599_6709_5215_CCFv3.swc,0,2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30600_7132_5082_CCFv3.swc,0,10,2,32,16,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30612_7085_5183_CCFv3.swc,3,0,30,43,65,54,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30618_8613_4407_CCFv3.swc,1,1,37,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30622_8822_4335_CCFv3.swc,0,8,0,0,46,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30633_9428_3954_CCFv3.swc,0,9,0,14,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30634_7888_4863_CCFv3.swc,0,4,34,29,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30642_8054_4668_CCFv3.swc,0,0,0,15,67,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30653_8460_4508_CCFv3.swc,0,0,39,11,17,12,12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30666_7611_4861_CCFv3.swc,0,0,4,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30679_8576_4486_CCFv3.swc,0,4,18,18,19,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30681_8994_4194_CCFv3.swc,0,0,0,2,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30709_7507_5075_CCFv3.swc,0,8,49,29,25,26,20,4,12,13,0,0,5,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30715_6770_5232_CCFv3.swc,0,6,5,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30728_6551_5477_CCFv3.swc,0,0,3,2,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30733_9500_4003_CCFv3.swc,0,0,0,0,19,40,26,9,0,5,1,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30740_6387_5547_CCFv3.swc,0,0,4,8,39,56,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30746_8791_4383_CCFv3.swc,0,1,0,38,37,37,0,31,12,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30753_7165_5236_CCFv3.swc,0,1,3,8,19,46,7,7,2,0,0,2,2,10,6,4,17,10,0,0,0,0
SEU-ALLEN_local_18472_30777_7537_5051_CCFv3.swc,0,22,4,21,8,48,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30778_8497_4562_CCFv3.swc,0,15,24,105,10,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30786_9034_4207_CCFv3.swc,1,0,0,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30790_8231_4723_CCFv3.swc,0,6,33,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30800_8419_4603_CCFv3.swc,2,12,33,25,20,38,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30842_7067_5381_CCFv3.swc,0,6,3,60,5,30,39,38,8,28,11,0,1,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30849_8495_4484_CCFv3.swc,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30861_8366_4631_CCFv3.swc,0,2,3,12,68,14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30864_6577_5445_CCFv3.swc,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30866_6379_5673_CCFv3.swc,0,0,0,11,3,30,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30868_9273_4236_CCFv3.swc,0,2,37,24,13,0,8,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30874_9210_4249_CCFv3.swc,0,3,16,59,28,3,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30879_8952_4355_CCFv3.swc,0,13,20,13,15,10,17,39,81,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30880_6682_5398_CCFv3.swc,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30922_6735_5407_CCFv3.swc,0,0,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30952_10550_3611_CCFv3.swc,6,52,54,14,7,31,15,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30953_8489_4574_CCFv3.swc,0,0,25,33,25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30965_8425_4657_CCFv3.swc,0,9,10,3,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30969_10535_3637_CCFv3.swc,29,24,46,87,4,23,2,20,0,0,18,15,2,13,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30989_7554_5023_CCFv3.swc,6,3,31,13,29,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_30999_7494_5108_CCFv3.swc,9,63,38,101,106,32,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31023_6781_5408_CCFv3.swc,0,4,31,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31033_9662_4080_CCFv3.swc,0,32,11,19,10,6,2,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31042_8325_4632_CCFv3.swc,5,4,37,10,14,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31056_6871_5449_CCFv3.swc,11,6,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31080_10622_3623_CCFv3.swc,11,49,54,29,0,22,37,12,0,23,8,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31096_8806_4408_CCFv3.swc,2,2,19,49,85,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31110_9035_4334_CCFv3.swc,0,0,17,17,25,17,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31110_9436_4123_CCFv3.swc,0,14,17,19,4,11,5,41,27,4,18,5,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31131_10594_3700_CCFv3.swc,0,9,46,8,0,11,10,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31173_9026_4366_CCFv3.swc,0,9,12,37,10,14,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31185_9618_4053_CCFv3.swc,1,17,13,8,29,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31248_8989_4346_CCFv3.swc,0,0,25,22,5,14,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31274_9510_4117_CCFv3.swc,0,19,11,15,28,13,2,11,5,6,15,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31318_9268_4303_CCFv3.swc,0,0,11,71,18,13,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31370_9019_4370_CCFv3.swc,0,18,15,29,40,7,4,12,21,8,3,8,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31380_10688_3749_CCFv3.swc,0,0,0,6,12,9,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31386_9290_4306_CCFv3.swc,0,0,13,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31396_9569_4133_CCFv3.swc,0,10,0,0,37,16,15,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31431_9648_4131_CCFv3.swc,0,0,14,17,20,30,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31510_9583_4247_CCFv3.swc,0,6,9,13,40,7,48,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31517_11118_3526_CCFv3.swc,0,11,42,15,20,16,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31546_11214_3530_CCFv3.swc,0,8,1,23,32,53,6,54,33,21,8,7,0,3,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31553_10903_3655_CCFv3.swc,5,20,3,20,15,47,7,26,17,7,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31559_10931_3719_CCFv3.swc,9,12,35,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31572_8995_4556_CCFv3.swc,0,0,39,21,43,31,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31573_9361_4229_CCFv3.swc,0,0,6,5,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31589_9087_4404_CCFv3.swc,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31651_9123_4412_CCFv3.swc,0,16,8,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31658_10995_3763_CCFv3.swc,7,33,49,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31660_9540_4208_CCFv3.swc,0,0,11,10,13,1,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31682_9417_4277_CCFv3.swc,0,0,20,3,16,6,0,23,14,0,16,4,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31707_10727_3708_CCFv3.swc,0,6,24,13,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31708_11672_3512_CCFv3.swc,0,13,13,21,33,22,18,0,0,0,9,0,21,1,14,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31735_9083_4477_CCFv3.swc,0,0,33,10,12,17,16,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31740_9510_4421_CCFv3.swc,0,0,7,9,0,8,10,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31767_11056_3826_CCFv3.swc,5,32,38,8,38,10,30,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31776_9530_4261_CCFv3.swc,2,1,5,14,4,58,9,43,18,5,5,0,1,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31820_11437_3562_CCFv3.swc,0,0,0,0,1,17,19,7,10,5,0,0,5,2,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31825_11643_3569_CCFv3.swc,0,0,3,6,18,22,3,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31898_11111_3686_CCFv3.swc,0,0,11,53,15,7,15,13,31,11,2,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_18472_31949_11127_3815_CCFv3.swc,4,3,52,12,22,9,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
