,x_umap,y_umap,x_sp,y_sp,region,soma_x,soma_y,soma_z,label,color
SEU-ALLEN_local_192349_6202_20251_5684_CCFv3,9.35902,20.15562,-3.4273338235851005,-1.8083634563326294,CA1,273.241,70.758,297.519,2,#fc8d62
SEU-ALLEN_local_192349_6203_19314_6322_CCFv3,12.015213,1.852883,1.0471656260897586,0.018720937154194393,CA1,307.57,72.604,277.54200000000003,1,#66c2a5
SEU-ALLEN_local_192349_6208_19652_6451_CCFv3,12.059596,24.724594,0.07980485751998147,-1.6960058207213786,CA1,314.895,72.975,283.476,2,#fc8d62
SEU-ALLEN_local_192349_6212_19469_6443_CCFv3,4.3735714,1.7171769,3.002182727315374,0.4384595874440714,CA1,314.10400000000004,73.086,280.389,1,#66c2a5
SEU-ALLEN_local_192349_6221_19422_6388_CCFv3,9.527026,-0.010354419,2.7714386827682405,-1.4977478803307962,CA1,311.10400000000004,73.16199999999999,279.51096,2,#fc8d62
SEU-ALLEN_local_192349_6231_19176_6293_CCFv3,6.3755927,9.756971,0.3034724016037202,-0.5789716676129729,CA1,305.829,73.333,275.73904,2,#fc8d62
SEU-ALLEN_local_192349_6233_6549_7292_CCFv3,12.194344,-4.257495,2.978912005141037,-0.44842765042624416,CA1,351.561,118.171,382.988,1,#66c2a5
SEU-ALLEN_local_192349_6240_19614_6426_CCFv3,9.259367,18.498709,-0.9590916258798475,-0.0008744198480042539,CA1,313.367,73.686,283.026,2,#fc8d62
SEU-ALLEN_local_192349_6244_19876_6468_CCFv3,5.7361116,-1.0239556,2.170630203504678,0.47842097546936285,CA1,316.026,74.017,288.05400000000003,1,#66c2a5
SEU-ALLEN_local_192349_6247_18821_6317_CCFv3,10.267616,12.321785,-1.6496790301197757,-1.3708417460906734,CA1,306.504,74.245,270.768,2,#fc8d62
SEU-ALLEN_local_192349_6247_19531_6233_CCFv3,13.624316,3.7724578,0.7142850297804201,-0.4445360915264885,CA1,303.151,73.303,281.6,1,#66c2a5
SEU-ALLEN_local_192349_6250_19639_6258_CCFv3,10.467117,24.036333,-1.1267595790495266,-1.4199356625618187,CA1,304.54096000000004,73.403,283.41700000000003,2,#fc8d62
SEU-ALLEN_local_192349_6254_19340_6455_CCFv3,10.08241,24.423702,-0.68893631379654,-2.088254507030512,CA1,314.274,74.217,278.781,2,#fc8d62
SEU-ALLEN_local_192349_6258_8109_6936_CCFv3,8.475833,14.072672,-0.701235226481668,0.7317867333855633,CA1,332.533,111.74600000000001,350.779,2,#fc8d62
SEU-ALLEN_local_192349_6259_19284_6177_CCFv3,17.370865,14.616936,-0.05188863913718271,-1.5221056474722723,CA1,300.08,73.608,277.96299999999997,2,#fc8d62
SEU-ALLEN_local_192349_6261_20004_6490_CCFv3,8.278573,9.170983,0.6016644577966613,-0.8709197159026237,CA1,317.32,74.645,290.877,2,#fc8d62
SEU-ALLEN_local_192349_6264_19438_6398_CCFv3,13.685643,22.333729,0.4869286691032645,-2.161482601954086,CA1,311.485,74.23899999999999,280.223,2,#fc8d62
SEU-ALLEN_local_192349_6264_20346_5702_CCFv3,8.93442,-3.8609374,4.079762061281663,-1.139003364336045,CA1,274.57599999999996,71.957,299.974,1,#66c2a5
SEU-ALLEN_local_192349_6264_20423_5702_CCFv3,11.624275,-0.67300254,1.5383324192882315,0.46031808655445455,CA1,274.654,71.753,301.499,1,#66c2a5
SEU-ALLEN_local_192349_6268_18931_6109_CCFv3,13.216379,16.39213,-1.1059989823239005,-1.3286961179750543,CA1,296.503,73.915,273.093,2,#fc8d62
SEU-ALLEN_local_192349_6269_19812_6353_CCFv3,4.1006746,6.1161666,1.8090416228067572,-1.391579582391134,CA1,309.689,74.171,286.70903999999996,2,#fc8d62
SEU-ALLEN_local_192349_6270_13407_6095_CCFv3,11.2478485,0.97169924,1.2787544516883451,1.1855150921403157,CA1,294.721,83.404,256.884,1,#66c2a5
SEU-ALLEN_local_192349_6276_20318_5716_CCFv3,15.104731,-10.257846,5.96024413850379,0.8240262042360438,CA1,275.402,72.35600000000001,299.51,1,#66c2a5
SEU-ALLEN_local_192349_6282_18885_6112_CCFv3,11.117863,9.023455,-0.004318368021314832,0.07966646383047858,CA1,296.61404,74.293,272.526,2,#fc8d62
SEU-ALLEN_local_192349_6282_19972_6398_CCFv3,18.08807,7.255518,-0.8740517167673992,-0.4672849667789899,CA1,312.249,74.742,290.04200000000003,2,#fc8d62
SEU-ALLEN_local_192349_6284_19774_6345_CCFv3,4.558442,6.0212545,1.9551200910190432,-0.49805193554886434,CA1,309.165,74.513,286.151,2,#fc8d62
SEU-ALLEN_local_192349_6287_19689_6532_CCFv3,16.436958,13.832676,-2.3838374865873244,-1.798142995586713,CA1,318.853,75.208,285.44599999999997,2,#fc8d62
SEU-ALLEN_local_192349_6294_20041_6495_CCFv3,4.7263355,21.10295,-3.2309103198149804,-0.6967160443418247,CA1,317.505,75.533,291.976,2,#fc8d62
SEU-ALLEN_local_192349_6298_19935_6393_CCFv3,11.75481,25.142555,0.4374461383763483,-1.8954242187988326,CA1,311.877,75.101,289.453,2,#fc8d62
SEU-ALLEN_local_192349_6303_18706_6383_CCFv3,5.4994764,5.338701,1.192858760063629,-0.6274933888313254,CA1,309.325,75.96300000000001,269.586,1,#66c2a5
SEU-ALLEN_local_192349_6304_13240_5867_CCFv3,14.168962,11.506482,-0.8699898388876145,-1.204529257701681,CA1,283.684,83.01,258.916,2,#fc8d62
SEU-ALLEN_local_192349_6305_18796_6111_CCFv3,8.67856,2.402184,2.0593511796183344,1.9183283107541245,CA1,296.512,74.905,271.42,1,#66c2a5
SEU-ALLEN_local_192349_6306_19753_6236_CCFv3,7.5925612,6.5205946,0.8758446659128468,-1.4004155940309746,CA1,303.35,74.718,286.132,1,#66c2a5
SEU-ALLEN_local_192349_6310_18873_6034_CCFv3,7.3130074,20.738575,-2.610064644297785,-0.8618389840044387,CA1,292.753,74.707,273.08,2,#fc8d62
SEU-ALLEN_local_192349_6313_18732_6027_CCFv3,7.321155,4.5632133,2.4927800141892287,0.45354505852669197,CA1,292.411,74.832,271.048,1,#66c2a5
SEU-ALLEN_local_192349_6320_20187_6500_CCFv3,8.086794,3.7785838,1.7164668314463745,0.49606719752059014,CA1,317.865,76.39,295.30400000000003,1,#66c2a5
SEU-ALLEN_local_192349_6321_18945_6053_CCFv3,14.737346,14.278222,-0.0837577085021669,-0.9364880309016035,CA1,293.686,74.988,274.133,2,#fc8d62
SEU-ALLEN_local_192349_6322_19773_6317_CCFv3,7.614988,23.536661,-1.555550605415053,-1.6439859134855022,CA1,307.556,75.37,286.527,2,#fc8d62
SEU-ALLEN_local_192349_6325_18965_5993_CCFv3,7.8032637,11.70788,-0.8037567562644248,1.2341925483675722,CA1,290.689,74.885,274.91200000000003,2,#fc8d62
SEU-ALLEN_local_192349_6327_19044_5992_CCFv3,10.588319,-1.5220197,1.9466866124577489,-0.5678440033994736,CA1,290.64,74.9,276.14799999999997,1,#66c2a5
SEU-ALLEN_local_192349_6328_13376_5960_CCFv3,10.352056,13.490602,-1.2193088549169562,-0.10058483259352624,CA1,288.503,83.705,256.922,2,#fc8d62
SEU-ALLEN_local_192349_6328_19833_6215_CCFv3,9.483394,8.682137,0.4603438843816303,-0.18868508669955503,CA1,302.255,75.19800000000001,287.927,2,#fc8d62
SEU-ALLEN_local_192349_6328_6450_7333_CCFv3,12.530811,-4.9002256,2.788278835297782,0.6157504020314426,CA1,353.159,120.30799999999999,384.08,1,#66c2a5
SEU-ALLEN_local_192349_6329_18970_6443_CCFv3,8.68695,5.547979,0.8468550699596994,0.21332902253160207,CA1,312.552,76.343,273.718,2,#fc8d62
SEU-ALLEN_local_192349_6331_20044_6542_CCFv3,16.437372,19.14414,2.1796935606218297,-1.567080162875219,CA1,319.85900000000004,76.663,292.688,2,#fc8d62
SEU-ALLEN_local_192349_6337_18463_6349_CCFv3,10.357007,6.45449,0.47420495146891956,0.9640469558502109,CA1,307.344,77.035,266.309,1,#66c2a5
SEU-ALLEN_local_192349_6337_8013_7027_CCFv3,9.036565,0.3775211,2.02758814134942,0.33486348257453,CA1,338.26095999999995,114.61200000000001,353.007,1,#66c2a5
SEU-ALLEN_local_192349_6339_13436_6151_CCFv3,10.076831,-4.622692,3.3297171492768873,0.2581357662593388,CA1,297.16596000000004,85.104,256.241,1,#66c2a5
SEU-ALLEN_local_192349_6348_18857_6126_CCFv3,7.2886014,10.244631,1.347710612490911,-1.8734275536789713,CA1,297.183,75.916,272.605,2,#fc8d62
SEU-ALLEN_local_192349_6350_18514_6363_CCFv3,11.294586,2.7018673,1.057519066467924,1.0829141838431835,CA1,307.986,77.298,267.112,1,#66c2a5
SEU-ALLEN_local_192349_6350_18799_6142_CCFv3,17.38244,7.584647,-0.5948762360472041,-0.4170228527252548,CA1,297.93,76.064,271.67400000000004,2,#fc8d62
SEU-ALLEN_local_192349_6355_13669_5877_CCFv3,17.989326,7.4183397,-1.749797881679854,1.6925923043639348,CA1,285.77299999999997,83.508,252.28799999999998,2,#fc8d62
SEU-ALLEN_local_192349_6357_18323_6299_CCFv3,12.857792,7.9300632,-0.24290359406143344,0.6642365481773038,CA1,304.954,77.492,264.399,1,#66c2a5
SEU-ALLEN_local_192349_6359_19526_6250_CCFv3,-1.2299526,18.471151,-2.2368743955132073,0.38917950513512556,CA1,303.70599999999996,76.12100000000001,282.673,2,#fc8d62
SEU-ALLEN_local_192349_6360_18565_5967_CCFv3,11.5315,17.546633,-1.5626531443713092,-1.2643262544968084,CA1,289.47,75.748,269.314,2,#fc8d62
SEU-ALLEN_local_192349_6361_13315_5784_CCFv3,13.5147,15.211687,-1.145148912052535,-0.6953622095809396,CA1,279.941,83.867,257.351,2,#fc8d62
SEU-ALLEN_local_192349_6366_7999_6988_CCFv3,9.812768,13.0601015,-0.8597472505651762,0.1548849286856867,CA1,335.88800000000003,114.93700000000001,352.944,2,#fc8d62
SEU-ALLEN_local_192349_6367_13661_5813_CCFv3,18.032822,9.154952,-0.9012563946989449,2.1072946731471665,CA1,282.742,83.58200000000001,252.22799999999998,2,#fc8d62
SEU-ALLEN_local_192349_6367_19346_6081_CCFv3,17.135473,17.27473,0.6698707095930254,-3.118130202466144,CA1,295.095,75.985,280.668,2,#fc8d62
SEU-ALLEN_local_192349_6371_20300_6525_CCFv3,10.34869,-1.4213909,2.4191077591564873,-1.3261915608390007,CA1,319.184,77.954,298.328,1,#66c2a5
SEU-ALLEN_local_192349_6374_13367_5751_CCFv3,12.23651,16.660646,-0.9068212404665061,-1.114788134863471,CA1,278.54096000000004,84.022,256.435,2,#fc8d62
SEU-ALLEN_local_192349_6385_13359_5613_CCFv3,7.653439,5.4133563,-1.3701174955214928,-3.3562506819749154,CA1,271.714,84.351,256.251,2,#fc8d62
SEU-ALLEN_local_192349_6386_13554_6063_CCFv3,8.129704,6.2356815,1.5040336448701965,0.3532277418369645,CA1,293.678,85.185,254.146,1,#66c2a5
SEU-ALLEN_local_192349_6388_19957_6314_CCFv3,10.931406,15.14171,-2.1994210260587947,-1.0810484680224148,CA1,307.368,77.051,290.711,2,#fc8d62
SEU-ALLEN_local_192349_6388_20393_6621_CCFv3,3.1160188,20.39544,-3.516200853223014,1.2860467682264034,CA1,324.495,79.027,301.111,2,#fc8d62
SEU-ALLEN_local_192349_6390_18520_5947_CCFv3,14.475004,5.7443967,0.3803385592909983,0.35541256597091864,CA1,288.486,76.357,268.987,2,#fc8d62
SEU-ALLEN_local_192349_6405_13951_5727_CCFv3,9.699876,5.252471,-0.4357856161431028,1.431772922039636,CA1,279.873,83.954,247.773,2,#fc8d62
SEU-ALLEN_local_192349_6416_14016_5746_CCFv3,7.8142085,-1.8597482,3.796186724075505,-1.4909640384655654,CA1,281.086,84.15299999999999,246.825,1,#66c2a5
SEU-ALLEN_local_192349_6417_13672_5756_CCFv3,10.404784,11.664766,-0.8874886384801665,-1.1759936556636479,CA1,280.05400000000003,84.536,251.72,2,#fc8d62
SEU-ALLEN_local_192349_6422_13342_5592_CCFv3,7.950622,10.523954,-0.194399081827616,-0.11010658043554476,CA1,270.561,85.25299999999999,256.35299999999995,2,#fc8d62
SEU-ALLEN_local_192349_6424_18625_5930_CCFv3,17.018385,16.927658,0.9616245342842199,-2.230721949109437,CA1,287.508,77.04,271.027,2,#fc8d62
SEU-ALLEN_local_192349_6424_19938_6255_CCFv3,12.163749,19.998384,0.4709070270653007,-1.5571610658402109,CA1,304.119,77.727,290.803,2,#fc8d62
SEU-ALLEN_local_192349_6430_18354_6209_CCFv3,2.8586721,21.415237,-3.1449018302517793,0.775383748590305,CA1,300.813,78.632,265.33099999999996,2,#fc8d62
SEU-ALLEN_local_192349_6430_20280_6525_CCFv3,15.459053,16.318678,-0.044648199676252553,-1.9648069319918826,CA1,318.953,79.39,298.351,2,#fc8d62
SEU-ALLEN_local_192349_6430_20480_6695_CCFv3,17.19371,6.914476,-0.5085670833113742,0.6978920248366843,CA1,328.61800000000005,80.57,303.832,2,#fc8d62
SEU-ALLEN_local_192349_6434_13928_5840_CCFv3,6.180211,8.014509,1.9430977104514446,0.3295417648678235,CA1,285.134,84.78399999999999,248.12,2,#fc8d62
SEU-ALLEN_local_192349_6434_13965_5735_CCFv3,5.8634453,3.636773,2.0696003788417308,-1.0749405334591746,CA1,280.351,84.57700000000001,247.40099999999998,1,#66c2a5
SEU-ALLEN_local_192349_6435_13720_5686_CCFv3,14.4364805,5.2777343,0.807455064650073,-0.048097991499641723,CA1,276.842,84.834,250.835,2,#fc8d62
SEU-ALLEN_local_192349_6435_18667_5868_CCFv3,17.702847,9.613776,-1.290069420102246,-0.4311960788611301,CA1,284.26,76.999,272.29400000000004,2,#fc8d62
SEU-ALLEN_local_192349_6435_19338_5967_CCFv3,17.252369,11.311333,-1.485651594819871,-2.3322350938678014,CA1,289.14799999999997,77.365,282.223,2,#fc8d62
SEU-ALLEN_local_192349_6438_19401_6380_CCFv3,11.8693495,19.081377,-0.1657699960114204,-1.6548568455949044,CA1,309.741,78.44800000000001,281.248,2,#fc8d62
SEU-ALLEN_local_192349_6442_20287_6622_CCFv3,16.93775,13.940014,-2.259637938291469,-0.8617856947892206,CA1,324.155,80.157,299.254,2,#fc8d62
SEU-ALLEN_local_192349_6451_13954_5738_CCFv3,4.28596,4.078082,2.293519340098917,-1.9699337871501295,CA1,280.45903999999996,84.956,247.452,1,#66c2a5
SEU-ALLEN_local_192349_6459_18352_6197_CCFv3,7.4267745,22.420269,-2.209801764820208,-1.1776524464607359,CA1,300.222,79.227,265.488,2,#fc8d62
SEU-ALLEN_local_192349_6460_18768_5842_CCFv3,11.419226,4.7051015,0.8592739636695581,0.7173449499960362,CA1,282.78,77.46,274.349,1,#66c2a5
SEU-ALLEN_local_192349_6462_18149_6149_CCFv3,17.166899,8.262473,-1.3096959797940746,0.5097381592638845,CA1,298.243,79.237,262.529,2,#fc8d62
SEU-ALLEN_local_192349_6462_19459_5983_CCFv3,5.952753,7.50288,1.6631315216808222,-0.8818882248340683,CA1,289.893,78.047,284.42,2,#fc8d62
SEU-ALLEN_local_192349_6463_13281_5668_CCFv3,13.094363,22.122686,-0.21918151479906733,-1.84815071053826,CA1,273.994,86.116,257.28200000000004,2,#fc8d62
SEU-ALLEN_local_192349_6466_13881_5680_CCFv3,6.4371123,14.448669,-1.9735894278340422,0.7513682103562342,CA1,277.289,85.321,248.326,2,#fc8d62
SEU-ALLEN_local_192349_6467_14031_5779_CCFv3,12.142029,3.0777042,1.8947081448495484,1.5568105038384368,CA1,282.769,85.27799999999999,246.345,1,#66c2a5
SEU-ALLEN_local_192349_6475_14059_5702_CCFv3,4.6140814,10.595127,2.007817802378489,0.34337106977879533,CA1,279.217,85.355,245.74900000000002,1,#66c2a5
SEU-ALLEN_local_192349_6484_13372_5550_CCFv3,11.647773,21.547258,-0.21219718734555953,-1.1130096519611568,CA1,268.505,86.694,255.655,2,#fc8d62
SEU-ALLEN_local_192349_6499_7896_7117_CCFv3,15.735392,7.978018,-0.9736406784424411,0.3324639679640291,CA1,343.75300000000004,119.229,354.896,2,#fc8d62
SEU-ALLEN_local_192349_6503_13534_6074_CCFv3,7.045587,-0.5699814,2.2790598935242428,1.022744783168572,CA1,293.95599999999996,87.488,253.96599999999998,1,#66c2a5
SEU-ALLEN_local_192349_6513_17855_6171_CCFv3,14.849099,4.0961995,-0.6712690073723884,2.2361283812700523,CA1,299.427,80.798,258.086,1,#66c2a5
SEU-ALLEN_local_192349_6520_20257_6156_CCFv3,3.5051749,19.595198,-6.928315873366267,2.9921298546678687,CA1,298.759,79.685,298.529,2,#fc8d62
SEU-ALLEN_local_192349_6525_13644_5991_CCFv3,10.370757,-3.9196737,3.6250010706024987,0.7611299555737273,CA1,290.715,87.37700000000001,252.063,1,#66c2a5
SEU-ALLEN_local_192349_6532_18266_5802_CCFv3,10.925733,4.1177573,0.6760903889996452,1.7533659073075933,CA1,281.33799999999997,78.78699999999999,267.01,2,#fc8d62
SEU-ALLEN_local_192349_6532_19629_5972_CCFv3,14.275756,-2.4725113,1.1822206416397634,1.719959697668787,CA1,289.101,79.70100000000001,288.278,1,#66c2a5
SEU-ALLEN_local_192349_6536_19227_5870_CCFv3,3.2663102,17.903307,-1.614238990420894,2.751459784687917,CA1,283.861,79.467,282.425,2,#fc8d62
SEU-ALLEN_local_192349_6537_18574_5816_CCFv3,7.6224985,23.493763,-1.7188387764308037,-1.0852394854299325,CA1,281.519,79.063,272.066,2,#fc8d62
SEU-ALLEN_local_192349_6537_20581_6475_CCFv3,17.67197,8.86462,-1.1439719776002863,0.25337407044821264,CA1,316.33403999999996,82.13,305.557,2,#fc8d62
SEU-ALLEN_local_192349_6539_14313_5562_CCFv3,10.983467,16.024195,-2.6646889098029267,-1.174626872402584,CA1,273.30400000000003,86.395,241.50599999999997,2,#fc8d62
SEU-ALLEN_local_192349_6539_22567_6996_CCFv3,9.12327,-5.415401,2.870586403757293,0.4824332610130857,CA1,349.402,86.921,351.17096,1,#66c2a5
SEU-ALLEN_local_192349_6551_20648_6523_CCFv3,9.883924,6.75812,0.95667713084003,0.5979804522421824,CA1,319.091,82.895,307.378,1,#66c2a5
SEU-ALLEN_local_192349_6556_18402_6174_CCFv3,10.756504,22.263535,-0.35726734566195634,-2.2734073755956556,CA1,298.976,81.251,266.892,2,#fc8d62
SEU-ALLEN_local_192349_6557_14079_5754_CCFv3,12.288144,3.3263297,0.3845290026490788,0.6202729688600707,CA1,281.867,87.12299999999999,245.00799999999998,1,#66c2a5
SEU-ALLEN_local_192349_6558_19339_5756_CCFv3,7.0903764,17.291328,-0.8729773428029812,0.09634676817475357,CA1,277.721,79.423,285.368,2,#fc8d62
SEU-ALLEN_local_192349_6560_13878_5515_CCFv3,16.797438,12.700373,-1.6008695939289774,-1.331877129400106,CA1,268.819,87.495,247.80200000000002,2,#fc8d62
SEU-ALLEN_local_192349_6560_18049_5939_CCFv3,13.889463,0.2045109,1.6883347228774455,0.8185508336983726,CA1,288.801,80.214,262.407,1,#66c2a5
SEU-ALLEN_local_192349_6561_14312_5572_CCFv3,12.848576,12.2184725,-2.6718695085943565,1.11183018915343,CA1,273.884,86.913,241.33,2,#fc8d62
SEU-ALLEN_local_192349_6563_18885_5817_CCFv3,9.254292,11.313083,-0.611734618834397,0.6419750145269162,CA1,281.188,79.777,277.47900000000004,2,#fc8d62
SEU-ALLEN_local_192349_6568_13590_5983_CCFv3,7.512058,1.2030079,1.8858158393428974,-0.3392266779040442,CA1,290.095,88.23200000000001,252.66299999999998,1,#66c2a5
SEU-ALLEN_local_192349_6568_14212_5466_CCFv3,5.146318,17.165983,-3.5079970924046693,-0.5372103577090903,CA1,267.631,87.09100000000001,242.877,2,#fc8d62
SEU-ALLEN_local_192349_6576_14228_5509_CCFv3,13.589765,19.225075,-0.5957087502875039,-0.32157323871708154,CA1,270.075,87.26799999999999,242.53,2,#fc8d62
SEU-ALLEN_local_192349_6578_14540_5507_CCFv3,7.053841,17.972271,-2.730119947224401,-0.5587892430404076,CA1,271.185,86.74,237.878,2,#fc8d62
SEU-ALLEN_local_192349_6579_17693_6078_CCFv3,2.5169952,22.237522,-1.3300445502480889,-3.366732386351217,CA1,295.876,81.683,255.825,2,#fc8d62
SEU-ALLEN_local_192349_6580_18151_5926_CCFv3,16.853462,15.798381,0.46401768566933005,-1.510994968655056,CA1,287.91200000000003,80.575,264.33099999999996,2,#fc8d62
SEU-ALLEN_local_192349_6583_18381_5809_CCFv3,15.151731,15.783743,-0.4493374363001748,-1.3472103343178337,CA1,281.431,80.018,269.23400000000004,2,#fc8d62
SEU-ALLEN_local_192349_6584_18167_6014_CCFv3,14.008814,14.064177,-0.8319952519776127,-1.8528877728511772,CA1,292.04900000000004,81.155,264.024,2,#fc8d62
SEU-ALLEN_local_192349_6587_20539_6637_CCFv3,11.013554,25.340223,0.1406120757911723,-1.6327493849846706,CA1,325.127,84.291,305.73904,2,#fc8d62
SEU-ALLEN_local_192349_6587_20740_6594_CCFv3,1.7628083,23.827763,-1.3076341160452432,2.2466463649726753,CA1,323.199,84.39200000000001,310.019,2,#fc8d62
SEU-ALLEN_local_192349_6591_18720_6255_CCFv3,7.1685214,-1.470862,3.0701435391180163,-0.6049498974219311,CA1,302.454,82.115,271.875,1,#66c2a5
SEU-ALLEN_local_192349_6591_20686_6574_CCFv3,5.304049,15.785936,-3.2331716696762833,0.30036290349299266,CA1,321.954,84.274,308.689,2,#fc8d62
SEU-ALLEN_local_192349_6597_17872_6201_CCFv3,8.671566,-0.39180964,2.6435728927167963,0.18580160888134784,CA1,300.421,82.81700000000001,258.58299999999997,1,#66c2a5
SEU-ALLEN_local_192349_6598_20635_6497_CCFv3,8.646476,3.646893,1.893165721598613,0.5753839711769085,CA1,317.514,83.84700000000001,307.187,1,#66c2a5
SEU-ALLEN_local_192349_6599_18025_5834_CCFv3,4.3994746,15.956668,-3.966259146371491,0.13534224378192278,CA1,283.637,80.449,263.009,2,#fc8d62
SEU-ALLEN_local_192349_6600_18216_5828_CCFv3,6.6336455,22.758995,-2.8132733050501626,-1.9741117296187607,CA1,282.789,80.469,266.362,2,#fc8d62
SEU-ALLEN_local_192349_6600_18550_5765_CCFv3,7.4544377,18.517502,-2.8838368907971583,-0.020764689441666047,CA1,278.756,80.204,272.60400000000004,2,#fc8d62
SEU-ALLEN_local_192349_6602_19232_5800_CCFv3,17.710903,8.6993,-2.511726411013184,1.0239796706225637,CA1,279.975,80.722,283.86404,2,#fc8d62
SEU-ALLEN_local_192349_6603_14606_5455_CCFv3,4.3381777,3.6309216,2.8902675580667574,-0.9834431417292205,CA1,268.418,86.94,236.761,1,#66c2a5
SEU-ALLEN_local_192349_6605_14300_5587_CCFv3,10.013539,5.0023527,-0.30658056605555356,1.577403132078139,CA1,274.70099999999996,87.93700000000001,241.141,2,#fc8d62
SEU-ALLEN_local_192349_6605_17796_6049_CCFv3,13.055339,15.117215,0.2648635962366332,-0.2589002639123996,CA1,294.385,81.96600000000001,257.717,2,#fc8d62
SEU-ALLEN_local_192349_6606_13496_6030_CCFv3,9.262572,1.1069897,2.467996059937282,1.7490190092815523,CA1,291.751,89.24799999999999,254.035,1,#66c2a5
SEU-ALLEN_local_192349_6607_14045_5602_CCFv3,1.0493908,23.035166,-2.745384597418506,-7.39825071981117,CA1,274.17,88.21,244.967,2,#fc8d62
SEU-ALLEN_local_192349_6609_13458_5973_CCFv3,7.0681534,-0.49604756,3.1077658968709105,-1.1068949809264803,CA1,289.043,89.146,254.50799999999998,1,#66c2a5
SEU-ALLEN_local_192349_6609_14367_5527_CCFv3,9.987316,12.144528,-0.32461731416667755,0.733864108281874,CA1,271.72,87.81700000000001,240.175,2,#fc8d62
SEU-ALLEN_local_192349_6616_18434_5725_CCFv3,8.412652,-4.45368,4.361265960400546,-0.5576905890594287,CA1,276.798,80.256,271.075,1,#66c2a5
SEU-ALLEN_local_192349_6620_20750_6728_CCFv3,5.2980895,18.255266,-1.66541518011521,-0.10232675926159691,CA1,330.767,85.939,311.075,2,#fc8d62
SEU-ALLEN_local_192349_6620_20848_6686_CCFv3,13.084002,-0.24180515,1.450722358209343,0.6395404757400193,CA1,328.647,85.929,313.073,1,#66c2a5
SEU-ALLEN_local_192349_6621_18608_5732_CCFv3,6.013762,-0.85043335,3.7879639221845043,-0.883638077125289,CA1,276.86,80.502,274.02099999999996,1,#66c2a5
SEU-ALLEN_local_192349_6622_18084_6027_CCFv3,15.754231,15.475889,2.431360738400471e-06,-0.9670602404501911,CA1,292.75,82.087,262.748,2,#fc8d62
SEU-ALLEN_local_192349_6624_18373_5694_CCFv3,10.814712,17.305096,0.022215859575731807,-0.33334356055444575,CA1,275.244,80.192,270.33299999999997,2,#fc8d62
SEU-ALLEN_local_192349_6626_17952_5904_CCFv3,8.43442,14.959793,-1.4345743716796238,0.12189644411065216,CA1,287.35200000000003,81.458,261.296,2,#fc8d62
